en,es,position,score,rel_score,ratio_score,index,correctness,freqs
relay,plusmarquistas,7,0.4985946545642782,0.1141477728530771,0.8137100227673185,5855,no,61979
twentieth,xvii,7,0.5602716760927677,0.1331311520524966,0.8080031597093424,6162,no,52032
spy,exagente,7,0.5357074661334961,0.184238753373039,0.744093727585208,6141,no,90489
impressive,magnífica,4,0.6786383567391114,0.1319835612649997,0.8371823431693461,6017,no,427874
hayes,harris,6,0.5798688064144988,0.059224055904834,0.907331063454685,6918,no,1230
cardiff,leeds,2,0.6517174039305571,0.0740715173804158,0.8979434444292392,5701,no,1622
consultant,consultor,0,0.7841387673350553,0.0,1.0,6413,yes,230353
ludwig,ludwig,0,0.7432366349073082,0.0,1.0,6456,yes,833
tribune,periódico,4,0.5179436069916122,0.1572827487695635,0.7670666326520086,6674,no,3120
temporarily,momentáneamente,1,0.6696058147672426,0.1758624663751369,0.791994010541099,5667,no,117242
gathered,reunidos,2,0.596236362264765,0.0529841909972584,0.9183879950641762,6205,yes,248810
nigerian,nigerianas,4,0.6431099524829639,0.0575055789992767,0.9179213471365436,6051,no,2582
cliff,acantilada,4,0.5366125339907727,0.0435030772973075,0.9250096421285512,6142,no,55687
wealthy,acaudaladas,5,0.7620208242207076,0.0284287923863031,0.9640346559868886,5504,no,159841
maharashtra,uttar,7,0.6307685651795546,0.055141351262142,0.9196084646972308,6713,no,742
distinctive,peculiar,7,0.6884025021781265,0.1040648980821244,0.8686824239735932,5521,no,234263
cylinder,cilindro,1,0.7587101782019452,0.0468405772181379,0.94185273006949,5536,yes,77002
complicated,complicaría,9,0.6410734854316401,0.1404055128309589,0.8203336069899364,5901,no,388795
drawings,ilustraciones,8,0.6425526643382979,0.1176450724189268,0.8452441164574294,6709,no,122273
logan,mitchell,5,0.5570227647089652,0.1316263789128682,0.8088629309540681,6984,no,2176
jeffrey,gary,7,0.5234048703941496,0.062909831512783,0.8927029608703742,7112,no,2050
div,tam_mapa_loc,6,0.4548368105477544,0.0405985824661848,0.918054739248226,6628,no,22178
slam,masters,4,0.4999577454458186,0.2563812443633402,0.6610233667471898,7036,no,33767
monk,benedictino,2,0.613826735520663,0.1620569968136012,0.7911323693744049,6400,no,37008
particle,partículas,1,0.7843028453488665,0.0340511283908849,0.958390709297498,6721,yes,65205
wore,vestía,0,0.7589550767028421,0.0,1.0,6932,no,155002
tenor,contralto,3,0.6874429202518206,0.0790775778157892,0.8968356645188967,6826,no,22287
crops,maíz,3,0.7053892759215619,0.1077224850891442,0.8675182302673323,6397,no,169439
electron,fotón,3,0.7188363082850051,0.0502802594295437,0.9346259571823384,6748,no,47449
deer,ciervo,1,0.6604705573794651,0.0413693574439704,0.941055849674241,6408,yes,121198
expanding,expanda,6,0.6516903345991703,0.1058013555230713,0.8603267112989749,5574,no,233267
morrison,harrison,3,0.5969616922755347,0.1391988899606373,0.8109123290222837,6620,no,2258
bits,bit,1,0.5495008193861883,0.0535509220437593,0.9112001203797536,6780,no,206273
fbi,encubierto,9,0.581675577238993,0.2226683390842874,0.7231677463265689,6454,no,4093
nominee,nominada,4,0.595840101728465,0.0995980208910732,0.8567837775186772,6227,yes,51365
wagner,seidler,1,0.580809343943832,0.1667818608923568,0.7769076738551227,6557,no,1247
glenn,pederson,4,0.5188587583188004,0.127374765005761,0.80289669228164,5983,no,1933
displays,exhiben,0,0.6321718197627768,0.0,1.0,5620,no,257217
legends,míticos,6,0.5563728129311125,0.1990135787032421,0.736540688438064,6152,no,57188
monarch,rey,4,0.5805881032228177,0.1659438934845902,0.777713622166915,6316,no,21965
sailors,navíos,5,0.6040689114283526,0.1105416500585871,0.8453120398492635,6506,no,43357
shots,metralletas,9,0.5522530633118766,0.0876624628329075,0.863009320369149,5961,no,354211
paste,sofrito,2,0.5171052597565025,0.0191977224975864,0.9642035880223934,6731,no,125302
dimensions,dimensionales,3,0.650880063054513,0.1236971877155592,0.8403036138841136,5817,no,200430
portraits,retratistas,7,0.6913158922738989,0.1934666796117445,0.7813398616120687,6730,no,59414
tough,rudo,1,0.5336180361512508,0.0214377048119229,0.961377383873694,6934,yes,638893
slam,djokovic,6,0.4959175895575701,0.2604214002515887,0.6556816404277943,7036,no,33767
rebels,milicianos,2,0.6219939689151501,0.1470847601255558,0.8087520112420494,5640,no,51578
hub,conecta,6,0.5026085554809064,0.0326350898653676,0.9390275995817672,6794,no,116291
gathered,reunido,0,0.6492205532620234,0.0,1.0,6205,no,248810
appeals,apelación,1,0.6987933712774971,0.0310352465324045,0.9574759802848836,5570,yes,114590
chilean,chile,6,0.6344589340680826,0.136079707276185,0.8233966475207748,6293,yes,679
anchor,panelista,9,0.4418359686266203,0.1511487686180981,0.7451051281346543,5483,no,102094
motorcycle,motocicletas,1,0.7076301827216906,0.0155034140550787,0.9785607885953824,5866,no,173801
inns,dowlen,0,0.44166797463122,0.0,1.0,6314,no,12477
temples,pagodas,9,0.5854079839403523,0.2539281897831712,0.6974654521838649,5702,no,72570
funny,entretenido,9,0.593833616677861,0.1254628182881975,0.8255756428236465,5733,no,501376
celebrity,telerrealidad,8,0.5711822803802246,0.1298329891930528,0.8147929227389228,5557,no,160389
arch,balaustrada,7,0.5189231225663591,0.0410714422877485,0.926657426936905,5720,no,62120
accidents,percances,5,0.6034372679532223,0.1804367115472354,0.7698141330546232,6149,no,226715
marines,voltígeros,9,0.585370261926162,0.2139345122732131,0.7323492625356818,6645,no,13557
admission,admitido,7,0.5092922754986318,0.1582676266865864,0.7629162174532852,7083,no,191830
chuck,randy,3,0.5646299717808894,0.1436338514270132,0.7972028971118984,5629,no,22915
slavery,colonialismo,9,0.6267417800455483,0.1778823077830797,0.778924953311905,5903,no,92619
fluid,líquidos,5,0.6830520795418111,0.0937837319399541,0.8792747057308448,6099,no,225545
denis,hébertot,4,0.482282232236,0.1806532394987166,0.7274949867654575,5642,no,439
convert,conversión,1,0.6246207170284349,0.0781713667713194,0.8887702798974715,5809,no,245782
escaped,escapase,9,0.6898750948284263,0.1176544248479319,0.8543032521026779,5753,no,83418
bacteria,bacteriana,2,0.7766978680770991,0.0379948919582164,0.9533629193457304,6650,no,272230
infinite,euclídeo,9,0.603680868258942,0.1466162945267131,0.8045890324543338,6727,no,103329
naples,bolonia,3,0.6742365153623147,0.1508326001296808,0.8171879212328313,6698,no,1879
sculptor,ceramista,3,0.7093499885183334,0.1375941290056291,0.8375404868412275,6117,no,19123
stan,adrian,2,0.5259054913269622,0.1345855518900603,0.7962340999591139,6786,no,3580
hydrogen,hidrógeno,0,0.8712285060293757,0.0,1.0,6156,yes,100436
pit,barrichello,3,0.4536472740597014,0.0395267446870437,0.9198523377458342,5630,no,131888
formats,format,6,0.5674833472702955,0.2324012679201974,0.7094565097181535,6415,no,163655
collector,coleccionó,9,0.5236506921643647,0.1825375875863302,0.7415171097844171,6852,no,96798
developer,microsoft,6,0.5786556816494719,0.2227391432206127,0.7220606668420634,5655,no,254410
duncan,gordon,2,0.5768901459648117,0.0572511684662337,0.9097185955821222,5778,no,1804
baltic,báltico,0,0.8229107888039389,0.0,1.0,7133,yes,642
implies,justifica,8,0.6489374540164669,0.0964023727898051,0.8706598395487836,6396,no,173901
nominating,propuse,7,0.5593623854545933,0.0812658587430635,0.873146618996102,6816,no,12296
happening,ocurriera,6,0.5728245750264622,0.1742179991857638,0.7667897316702722,7066,no,467658
eating,comidos,7,0.6175051675788709,0.1125586331297389,0.8458235663506559,5652,no,879297
imprisonment,encarcelamientos,2,0.7583312540630103,0.0331897317465971,0.9580684121563132,7004,no,55188
westminster,wandsworth,8,0.5612239668074108,0.2325856030025512,0.7070007570477738,5606,no,6428
pull,apretar,9,0.6228826102292103,0.0678813512181506,0.90173003369209,6160,no,544378
geographical,geográficas,1,0.6457648524327523,0.1013798035340493,0.8643103410773054,5643,yes,79341
finite,\mathcal,8,0.7121656646083689,0.0548225357195792,0.928522321860834,6992,no,45438
mutual,recíproca,8,0.5194141673625579,0.1623211164990041,0.7619000800727718,5843,no,224155
jesse,josh,2,0.5884063734795099,0.1133385576033173,0.8384903793627261,6053,no,2748
latvia,lituania,2,0.7438283768197957,0.0481709252026892,0.9391780711426414,6885,no,314
striking,golpeo,5,0.4593878984865351,0.031529077843033,0.9357751323273316,6428,no,180227
mutual,recíproco,5,0.5216616157048867,0.1600736681566753,0.7651967384613453,5843,no,224155
boxer,boxeador,0,0.7140472928466534,0.0,1.0,6622,yes,27671
disruption,bloqueamos,8,0.5998342507911665,0.036152902331322,0.9431546656975331,6228,no,60849
forget,olvidarlo,0,0.6187974498185151,0.0,1.0,6395,no,726877
dear,ayúdame,6,0.4998351693115849,0.0809269998638902,0.8606538026077273,6854,no,208756
westminster,westminster,0,0.7938095698099621,0.0,1.0,5606,yes,6428
newfoundland,nunavut,6,0.5636426747354832,0.0670835045624312,0.8936408432624368,6102,no,1983
swift,heron,3,0.421193713603647,0.1458613490924649,0.7427739232254542,7116,no,68512
mechanics,electrodinámica,2,0.6622124870750895,0.0975538328721637,0.8716002140251012,5907,no,100360
glacier,glacial,4,0.5957147463605414,0.1671794120445356,0.7808615910835593,5647,no,23482
maintains,provee,7,0.5139561456048688,0.2369828240547939,0.6844179971613429,6449,no,142165
likewise,evidentemente,4,0.6238492160881308,0.0205323130552106,0.9681364034712372,6752,no,212261
striking,remarcando,7,0.458666982997969,0.0322499933315991,0.9343066243650358,6428,no,180227
bavaria,baviera,0,0.8335047965044069,0.0,1.0,6330,yes,417
loved,amó,2,0.6313908604574651,0.1054940961310505,0.8568377666176736,6254,yes,845888
mainland,archipiélagos,5,0.5614145088610878,0.046367303241817,0.92371061075127,5595,no,64551
abdul,mohamad,5,0.6692919376314085,0.0484491110295185,0.9324977843751464,6190,no,863
specified,especificado,2,0.7179775657564013,0.0474320798779539,0.9380304649301312,5547,yes,317560
ecuador,bolivia,1,0.7409807860642937,0.0476448948475517,0.9395849057407532,5711,no,943
segments,segmentar,6,0.560980783811726,0.2106215381473476,0.72703356100253,6407,no,129120
lou,johnny,4,0.5044843773360401,0.0490425335752464,0.9113999109916692,7028,no,1949
lock,candado,0,0.5263062657029378,0.0,1.0,5498,yes,237844
malcolm,ian,6,0.5531043107712339,0.1083829839157398,0.8361525840537445,6383,no,1247
convoy,torpederas,9,0.5866011403921859,0.0982178426238032,0.8565783877788474,6735,no,18503
priority,prioritarias,7,0.5349388389496179,0.1196011625449389,0.817274479372009,6677,no,344855
threats,intimidaciones,5,0.6238215026220751,0.2315222942040581,0.7293225308195929,5515,no,208551
cornell,berkeley,9,0.5387506668694599,0.1589593041414326,0.7721699405970637,6357,no,1558
exhibited,exhibe,5,0.6159790245128494,0.0709952077670112,0.8966552100048941,5964,no,71095
joke,gracioso,5,0.5748305901376141,0.1136492392872239,0.8349272782876334,5926,no,178208
millennium,milenios,2,0.465825814985566,0.1845217056278362,0.7162721471532683,5870,no,39282
concerto,concertos,4,0.7436299516171345,0.0207488273233885,0.9728553069563918,6778,no,7740
marshal,brigadier,2,0.5991131051866081,0.1159027028318797,0.8379019015634366,6032,no,11641
supplied,suministradas,3,0.6810182540594938,0.0793044549273026,0.8956963221143512,5631,no,255570
broadcasts,retransmitiendo,3,0.7240660072480789,0.003615229431495,0.9950318501436268,6157,no,41348
grain,molienda,6,0.5715141932671955,0.138762325186267,0.8046361922700127,6518,no,179534
defining,definida,3,0.6006975882927555,0.0293220054678694,0.9534585816722864,6184,no,116062
colored,amarillos,3,0.6117020240054414,0.0130206528597901,0.9791577073444396,5987,no,211958
twentieth,xix,1,0.657330904359994,0.0360719237852703,0.9479784011239806,6162,no,52032
missionary,evangelización,7,0.6678881522307984,0.1302104537560722,0.8368491652794413,5673,no,52248
kilometers,millas,6,0.5722726323008044,0.2037441550558744,0.7374487789756693,6385,no,86652
pipe,fuelle,2,0.527071982200225,0.027672892513936,0.9501160014714966,6268,no,186886
comparable,comparamos,9,0.5613981378128381,0.1456726785696959,0.7939772435878825,6104,no,176111
copied,copiar,4,0.6534326740666759,0.1257440710401359,0.8386193224710543,5940,no,82587
formats,microformatos,2,0.682069325190613,0.1178152899998798,0.8527096436630149,6415,no,163655
pet,hámster,6,0.4945094477688135,0.0949243207378746,0.8389567652726067,6423,no,535006
blake,williams,8,0.547842722337679,0.175591257011799,0.7572808825351373,5704,no,2908
technically,necesariamente,7,0.5618621075048469,0.2361218789056158,0.7041019833395996,6143,no,114018
mathematician,matemáticos,1,0.6926264274876343,0.1774025632393391,0.7960958024041174,7056,no,13466
pace,rápido,3,0.4934928345127202,0.0445474654973758,0.9172042215117716,6390,no,360907
planets,planeta,9,0.6786506799580969,0.165349512774656,0.804088299744011,5958,no,87925
criterion,notabilidad,6,0.5467662295991957,0.0813695744509869,0.8704586270575237,5921,no,40529
promised,prometidas,6,0.674945749144734,0.1211245865126136,0.8478468784889515,6320,no,254327
seemingly,evidentemente,9,0.5870374239378242,0.1860972502457355,0.7592951700914764,6979,no,184595
cognitive,cognoscitivas,9,0.6913566886465439,0.1466086289497452,0.8250421277931963,7033,no,125332
stored,almacenarlos,7,0.7395231979071784,0.0815301731029821,0.9007005196231351,5883,no,340200
withdraw,retirarlo,4,0.6276424657482678,0.0430448497227629,0.9358197945155232,5805,no,104196
sensitive,sensibles,1,0.6753847542868543,0.022290142032785,0.9680508182960724,5842,yes,371115
licence,autorización,2,0.5578132035622014,0.122667677154558,0.8197338373043624,6265,no,102241
fires,incendiarse,7,0.5902702521047948,0.1232680179353614,0.8272439992203583,7015,no,121769
ibm,system/,7,0.6788785211245227,0.1747156745932258,0.795317639846045,6049,no,3448
paste,deshebrada,4,0.5141983621980388,0.02210462005605,0.9587833355631474,6731,no,125302
dollar,dólar,0,0.7494274231187068,0.0,1.0,5676,yes,441398
transformation,transformando,5,0.618568721613962,0.1941874432444287,0.7610753979599002,6328,no,192718
mansion,caserón,9,0.5757825807715719,0.2223008743956276,0.7214566058770692,5700,no,48397
bradford,manchester,3,0.6049135673454118,0.0774430496123419,0.8865064869486909,5908,no,1445
ussr,rsfs,4,0.722812802424006,0.1336835659166378,0.8439181170427689,6114,no,833
sovereign,soberanas,3,0.6610916011950492,0.0487537105239819,0.9313178382401158,6859,no,84672
interchange,autopista,0,0.676509121396485,0.0,1.0,5590,no,34228
compact,compacidad,9,0.5474602557299331,0.1571200417998849,0.7770019366838233,6280,no,220023
explosion,explosions,9,0.5956329293646453,0.2545776885233838,0.7005710312630897,5990,no,116122
destroyer,torpedero,4,0.6970557909475086,0.0490923814898495,0.9342055863656612,6237,no,11629
guatemala,bolivia,6,0.6321624482638514,0.1352605228398918,0.8237471017510019,6759,no,1227
estonia,polonia,9,0.6131512336634597,0.1885731935240637,0.7647905101437599,5651,no,625
prototype,prototipado,2,0.6820081229993635,0.1715093467960675,0.7990558449410831,5939,no,86621
luxembourg,limburgo,7,0.5903833421572725,0.1944334757627692,0.7522562318706855,5986,no,651
arrives,acude,7,0.6757502255007624,0.0544752787742572,0.9253993753226392,5674,no,146400
bag,bolsitas,2,0.567075824255421,0.0368877001910401,0.9389239603089472,6943,no,708102
notre,neiges–notre,1,0.6086052418826213,0.1094866217540393,0.8475311763044328,6005,no,1690
acceptance,aceptación,0,0.7617926255842008,0.0,1.0,6790,yes,215467
arguing,argumentando,0,0.7510591292979767,0.0,1.0,5484,no,102469
bow,amarra,9,0.4549733064652507,0.0439543642364661,0.911902332106282,5873,no,133731
goddess,diosa,0,0.864793374803341,0.0,1.0,6434,yes,55927
permanently,momentáneamente,3,0.5264825977651911,0.1831694565968499,0.7418883585681795,5995,no,140804
nest,nidos,1,0.7279159901135037,0.0596464509118581,0.9242644801163932,7035,yes,90391
phrases,malsonantes,7,0.6042450284690268,0.1476939594186649,0.8035825222554835,6774,no,222733
carol,sally,9,0.5357371926254539,0.1509325444378362,0.7801963064757508,5937,no,8416
suffolk,norfolk,5,0.5854071860919126,0.0669656464753553,0.8973506511424963,7005,no,1212
devon,herefordshire,3,0.5544473835276649,0.0242473724298,0.9580998925941844,5774,no,1731
cia,kgb,3,0.602842705192149,0.2186979116644992,0.7337953752046076,6551,no,1990
ghana,kenia,8,0.6924324360578362,0.1431656226011338,0.8286668798262927,5775,no,3253
demanded,exigieron,1,0.7695798623078276,0.0239368332373151,0.9698344932479706,6938,no,125249
flags,banderas,0,0.7245590216173128,0.0,1.0,6602,yes,88421
capita,pib,8,0.5965275428054533,0.2177176458434772,0.7326141451265631,5532,no,43179
surprised,sorprenda,1,0.6702879904355886,0.0592324341769923,0.9188063388239632,5637,no,474850
reformed,reformada,0,0.6569262578710622,0.0,1.0,5782,yes,23373
theodore,gaylord,9,0.4480487797938848,0.1473764898039704,0.7524853288415065,6770,no,1392
americas,yamérica,2,0.6641289116100462,0.0547127154312349,0.9238876640235348,6560,no,5947
terminology,simplificaciones,8,0.5540712723103884,0.1167438783215562,0.825967141303268,6614,no,74937
kilometers,kilómetros,0,0.7760167873566788,0.0,1.0,6385,yes,86652
doug,matt,5,0.5890540947125109,0.1134256155699335,0.8385353855639065,5881,no,3130
algorithm,algorithm,7,0.6820638327013906,0.1771362044957768,0.7938358975476534,6024,no,99003
beatles,mccartney,6,0.6248456322209912,0.1423319928177135,0.814473222142613,7125,no,5529
privacy,seguridad,7,0.5151204503690883,0.2568645529928585,0.6672674315249268,6634,no,359031
audiences,lectores,9,0.5597282931100429,0.0654222613747438,0.8953495907419275,7042,no,170048
convince,convencerlos,3,0.7737626656625965,0.0773381086794205,0.9091316668825612,7040,no,173397
mit,physik,4,0.5502316452285178,0.2839214561479527,0.659629082863275,5999,no,10874
mainland,península,1,0.6030668665992195,0.0047149455036853,0.9922423715060316,5595,no,64551
automobile,automóvil,1,0.778075997724616,0.0101394907396936,0.9871361437473798,6210,yes,330119
dancers,coreografía,5,0.6897528786459661,0.1750636708908115,0.797571321935755,6972,no,79326
jacksonville,shreveport,9,0.6069019077422435,0.0804231617348878,0.8829910833951276,7128,no,11188
fraser,collinson,5,0.5752752754010617,0.137340809818688,0.807272369137814,6414,no,1085
rebels,guerrilleros,4,0.5981285485309373,0.1709501805097686,0.7777208313601396,5640,no,51578
relay,relevos,0,0.6127424274173554,0.0,1.0,5855,no,61979
glory,gloriosamente,1,0.54476445809404,0.0325426180912928,0.943630314898746,6236,no,200255
handling,manejando,6,0.5182551218843398,0.120415535797058,0.811459107524668,5685,yes,350785
bonds,carbonos,3,0.51314737831216,0.0353887831366418,0.9354850498038773,7044,no,217570
negotiations,negociación,1,0.787149328464191,0.0776379169763091,0.9102231012475648,5602,no,192398
coin,denario,5,0.547382578816402,0.1454167694544524,0.7901026179984211,6172,no,126345
motorcycle,motocicleta,2,0.6981821582226793,0.0249514385540901,0.9654953957812134,5866,yes,173801
lucas,mitchell,4,0.4880906740478009,0.1674569261384616,0.7445541313996396,5587,no,2685
nacional,paysandu,6,0.5234743075265138,0.0462799902461531,0.9187720208042748,6036,no,426
surgeon,anestesiólogo,3,0.725164091251196,0.1364206596301526,0.8416630987368304,6743,no,148658
array,arrays,1,0.5447434091715728,0.0047680189996766,0.9913231668073867,6500,no,355921
lynn,janney,6,0.5294535158203724,0.0677111869496696,0.8866122082641846,6368,no,2685
conquest,reconquista,3,0.6848069088981642,0.1306611040847515,0.8397716378760169,6021,no,33817
viewing,visualizan,9,0.5405710607177189,0.0562751450348797,0.9057124859092988,7016,no,282840
automated,automatizada,0,0.7178285877063413,0.0,1.0,6692,yes,168907
garrison,acantonada,8,0.6291043249025317,0.1446541773842263,0.8130499671968491,5634,no,14305
cartoon,animación,8,0.640797533634008,0.087488230138504,0.8798710142495221,5491,no,109555
explorer,explorer,4,0.5664676655487026,0.2315333579614079,0.7098583195507964,6201,yes,38234
predominantly,principalmente,2,0.7212425708680607,0.0818829210819734,0.8980446743345711,6502,no,67836
pushing,estirando,2,0.5767394169884861,0.0199651677500392,0.9665409513171616,5697,no,254399
lightning,rayo,5,0.5048294691302986,0.0812256570204208,0.8614027019029409,6446,yes,78180
exterior,fachadas,2,0.69222524382473,0.0035039351618657,0.994963650702462,6998,no,169273
naked,desnuda,0,0.580221196977085,0.0,1.0,6810,yes,176179
advertisement,publicitarias,8,0.6258075195081919,0.0930170324804103,0.8705984204030287,6935,no,112230
ignore,argumentar,2,0.6817716776472832,0.0901708207411174,0.8831897182376034,6191,no,268802
frog,ranita,9,0.5057208894361739,0.0699906447309339,0.8784275794783395,7094,no,37503
performers,dúos,9,0.6278949074195969,0.0493368098468373,0.927149292348593,5947,no,107213
angry,asustado,7,0.6607726853919029,0.0731361525909519,0.9003470883496016,6245,no,265826
empress,emperadores,3,0.6545006876563317,0.1952597386434067,0.7702178960090427,7120,no,3962
exterior,sillería,9,0.6178513801464292,0.0778777988401666,0.8880630550042417,6998,no,169273
lou,bob,1,0.5277908148443482,0.0257360960669383,0.9535052486886892,7028,no,1949
burton,edgerton,4,0.5550671054270571,0.0950012262508117,0.853859630408995,6312,no,2905
advisor,consultor,2,0.6813807543595212,0.1200493309293047,0.8502061088884124,6275,no,145984
philosopher,erudito,8,0.6615519602606692,0.2223413421330337,0.7484522831761444,5544,no,45391
investigations,investiga,4,0.6420851146129747,0.0181968216216641,0.9724408307677864,6571,no,124155
enlisted,suboficial,4,0.5912388477243917,0.1086945538445793,0.8447072912923864,6460,no,37666
priests,clero,7,0.6802785227119138,0.1964609760460685,0.7759186436514136,5558,no,109331
nights,nights,8,0.5491495492788263,0.2179522113389962,0.7158757513951501,5830,yes,312353
treasury,finanzas,2,0.5478739691926573,0.1225055019807439,0.8172594668414951,6847,no,37539
followers,perseguidores,4,0.5897483889549735,0.2105629447667398,0.7368987094215544,6305,no,209040
breeding,crías,3,0.6523762939615245,0.1365383059333207,0.8269289148007656,5712,no,124230
samples,muestreo,5,0.5385155919715232,0.1390171010153069,0.7948186080844822,5555,no,284609
smoke,fumar,3,0.5725589231895004,0.2106425674125499,0.7310493277398794,6508,yes,396488
ernst,georg,6,0.6563901618741761,0.1062954814632238,0.8606300218290586,6630,no,665
handball,waterpolo,7,0.6532543110063004,0.1363193486155921,0.8273506886224242,5715,no,4798
empress,coemperador,7,0.6217768706365632,0.2279835556631753,0.7317084338041908,7120,no,3962
satisfy,satisfaga,3,0.6541384224672107,0.018817539580999,0.9720374873807106,6437,no,216025
solomon,guinea,7,0.4646053944108611,0.2122399625681255,0.6864276893093695,5681,no,1202
moses,jonatán,5,0.558049705926009,0.1629835187577932,0.7739583792005326,6812,no,2513
circulation,circulantes,3,0.6303559093854768,0.1178751846483706,0.8424615261404275,6131,no,173975
discovers,enteran,8,0.6894661000642204,0.2209930590062716,0.7572729574911539,5798,no,52200
vague,imprecisas,5,0.5726512400606232,0.05293150244453,0.9153884868489734,7095,no,84240
brigadier,sargento,6,0.6402241807016484,0.1204547606122751,0.841648356395652,6720,no,2151
holders,vacantes,5,0.4436275199149075,0.0811642061478976,0.8453401566430485,7132,no,138931
accidentally,electrocuta,6,0.6264465048082479,0.2023862865651264,0.7558177129674457,6430,no,95770
refuge,refugiar,1,0.6508067210761501,0.1117092804594774,0.8534991000392036,6712,no,63945
striking,inusual,1,0.4781622165053104,0.0127547598242577,0.9740184991775572,6428,no,180227
foods,alimentos,0,0.7285997932478478,0.0,1.0,6072,yes,805974
velocity,gravitatorios,9,0.6034191689674406,0.0446476872732274,0.931106356013604,6613,no,86178
diving,esnórquel,6,0.5712329184631074,0.0957704197314467,0.8564168809249467,6525,no,138266
naturally,naturalmente,0,0.7806568978364352,0.0,1.0,6112,yes,438055
publish,publicarla,3,0.7569138514475251,0.1159894260971434,0.8671222470106855,5859,no,230884
comparable,similar,8,0.5627455255867689,0.144325290795765,0.7958828345735552,6104,no,176111
agenda,políticas,3,0.572992118812945,0.0164260058671328,0.9721318276799708,6574,no,282725
springfield,pottsville,7,0.5681241102347502,0.1184615233995561,0.8274628573678372,6308,no,9676
pregnant,casarse,8,0.6219814060705322,0.2032119244296034,0.7537402243587692,6768,no,379625
goalkeeper,portero,2,0.7499847299401906,0.06723172350486,0.917730824897812,5609,yes,19782
rapper,rapear,6,0.6360933169784595,0.1930532987350618,0.7671662706252138,6632,no,31472
promised,prometió,0,0.7960703356573476,0.0,1.0,6320,no,254327
prepare,preparación,7,0.6883730201694953,0.1319816458507501,0.8391163586707838,6047,yes,566980
betty,dorothy,5,0.5982315331441417,0.0976462351722526,0.8596790418976915,6440,no,3717
honored,homenajeada,4,0.6512702329388483,0.0499403901650978,0.9287797581502202,6656,no,141792
upgraded,rediseñado,8,0.5123915264060199,0.0590817473930629,0.896615029780317,7072,no,102777
ernst,wilhelm,3,0.6657154985795395,0.0969701447578604,0.8728569947461795,6630,no,665
dust,humo,5,0.5347184979698615,0.1410806457127086,0.7912387918340191,6513,no,297720
delay,retrasaría,8,0.5659463809825325,0.0986311930260729,0.8515881412742408,6215,no,283570
monroe,harrisville,9,0.5702196985255086,0.0684440594619578,0.8928324042096325,6229,no,3856
inaugural,inauguración,5,0.5235868035190973,0.2197867458665943,0.7043387593650305,5533,no,58558
prisoner,prisión,5,0.6664758424772497,0.130154758167305,0.8366184300954587,5529,no,64611
patrolling,patrullaje,3,0.6328604046355748,0.021360021762222,0.9673504205916766,6501,yes,12092
worlds,cósmicas,9,0.5164125278017142,0.2317848555745693,0.6902089465635033,6120,no,183793
trek,roddenberry,3,0.5260677793635595,0.2166817039560626,0.7082708115963514,5718,no,54245
darkness,oscuridad,0,0.8087954323419615,0.0,1.0,6866,yes,168890
nursing,enfermería,0,0.7772084383078833,0.0,1.0,6090,yes,297916
contributors,contribuyentes,4,0.5938629640193879,0.0583592607962618,0.910522428436478,5623,yes,69201
