en,ko,position,score,rel_score,ratio_score,index,correctness,freqs
benson,繁,5,0.6195781435847098,0.0300749297067162,0.9537061688104644,8816,no,1215
composite,기의,4,0.5220339921852852,0.0062859849694971,0.9881019358697172,8025,no,76153
adolf,프리드리히,3,0.7315399278170542,0.0550757051355583,0.9299839682452938,7702,no,2475
detected,검출할,2,0.6201188989449951,0.0295218496630961,0.9545566534637042,7754,no,118822
walks,뒤쫓아,9,0.5037309226987734,0.0431188032607849,0.921150544264927,7478,no,228919
coordinator,맡고,2,0.5624968856020165,0.0103550481971406,0.9819236916449494,7255,no,104881
withdrawal,개입으로,9,0.5523715727308716,0.0306262476709521,0.9474676463629944,7477,no,146052
tunnels,터널로,5,0.6909145154614653,0.0727124908756069,0.9047800951613922,8901,no,39376
barrett,甚,3,0.6550994607604603,0.0197772404595799,0.970695031516384,8681,no,1434
ethiopian,레바논의,6,0.668998239237738,0.0416405129056354,0.9414041061227768,9308,no,1187
ammunition,탄약은,3,0.7441042194480385,0.0315701981825462,0.959299678492708,7014,no,49304
securities,금융회사,9,0.7054894633757935,0.0276081107130228,0.9623404691424092,8637,no,164557
flesh,피부를,8,0.589596512093919,0.0793130215059735,0.8814293749423303,8806,no,190930
swift,蛇,6,0.3564075709390747,0.0265966011127917,0.930557933689584,7116,no,68512
economist,경제학자로,1,0.8050093874396449,0.0293147382792124,0.9648640889367128,7026,no,57898
prizes,수상자는,8,0.6296250448556063,0.0383462633005313,0.9425929484810028,7385,no,140726
francesco,알레산드로,5,0.7141104190124241,0.0823057722973352,0.8966548229488178,7446,no,417
scan,데이터는,9,0.5726498562508103,0.0162927726673823,0.9723355521108908,8160,no,177464
freeway,구간이,0,0.7155346890019091,0.0,1.0,7621,no,36361
collision,충돌한,2,0.6339124096923568,0.1021827566097596,0.8611826822296771,8546,no,95090
availability,용량에,5,0.598315194752222,0.0446012791310749,0.9306266351184352,7774,no,293320
clarification,말씀해,1,0.7376437071834396,0.0062276954315301,0.9916279945570732,8830,no,47143
trademark,상표의,0,0.632156298220137,0.0,1.0,7452,no,113189
fiba,선수권,6,0.7074588085341528,0.013175322181554,0.981717043892344,9124,no,93
diagram,좌표에,5,0.6288283916723652,0.0285619205734464,0.9565525684796424,7668,no,85413
dances,춤과,2,0.6820004000890607,0.0490963860229239,0.932845572630648,8302,no,56268
bombs,폭탄에,4,0.7087927858961365,0.0424411314328445,0.943504772010635,7256,no,77834
backup,배터리로,3,0.5378928254238058,0.2049298627724796,0.724120081374886,7824,no,255093
easter,크리스마스와,9,0.5302236218617753,0.0905949805624894,0.8540717365608557,7313,no,14774
myers,福田,1,0.5846250718582491,0.0080219723927894,0.986464165356756,9169,no,2786
flames,날려,0,0.5219163641479888,0.0,1.0,8344,no,68854
carnival,카니발,3,0.5960968597688235,0.0461438988260753,0.9281517122534708,8577,yes,33639
southampton,해남군,7,0.653084870290082,0.0465476112839686,0.9334684816530464,7235,no,1535
eng,eng,1,0.4524360333415975,0.0113232895931251,0.9755836938835644,7551,yes,3032
drunk,술을,1,0.6572359861944883,0.0332372838601242,0.9518630404657152,9276,no,148043
rectangular,직사각형의,1,0.8075017856283297,0.0022822101602578,0.9971817050322964,9038,no,46474
insert,추가하고,5,0.6370687273840583,0.066116913321374,0.9059751657399518,7316,no,147613
pearson,進,5,0.6206136762868093,0.0495491781908017,0.9260639740628044,8599,no,744
knock,쳐,6,0.4749489461290167,0.0702238053537964,0.871189810637463,9383,no,114379
shirt,유니폼이,9,0.6098478116807511,0.0623971853063798,0.9071808855610206,7387,no,275639
liked,좋아했기,0,0.7317830384669661,0.0,1.0,7205,no,405357
nervous,감각,9,0.6094610911957635,0.069740430586585,0.8973199730124669,8361,no,250671
qatar,아랍에미리트의,9,0.7415121792422339,0.0461716756408735,0.9413829858836888,7989,no,1769
ceiling,바닥은,3,0.666968051927805,0.0058991655100224,0.9912327939939092,7158,no,199124
prosecution,기소를,0,0.8036517563726713,0.0,1.0,8666,no,92762
dimension,차원으로,1,0.6543985915365198,0.0785370099210689,0.8928459611391746,6907,no,163471
factual,객관적이고,5,0.7191957336043466,0.0354470031388154,0.9530281000360578,7876,no,55566
breakfast,점심을,4,0.5962003477704181,0.0546841993179878,0.9159847939813504,7915,no,379603
peruvian,메릴랜드의,5,0.7070514488532785,0.0378036640373329,0.9492469563770252,8447,no,622
armoured,장갑차를,1,0.7340620748398646,0.0327144974109148,0.9573350326616196,7102,no,9377
webpage,홈페이지로,6,0.6975737583788093,0.0513649906581228,0.9314162997652696,9272,no,99913
toyota,현대자동차가,9,0.6412028987641192,0.0280585150417804,0.9580754030294087,7787,no,18893
terrain,지형을,4,0.7062535551871074,0.0373886859161474,0.9497222133849226,7203,no,123228
coventry,남구,4,0.6265040394877701,0.0126625443791958,0.9801889762406112,8496,no,1111
tracking,추적하는,0,0.6497285944333727,0.0,1.0,7099,no,260366
wii,닌텐도가,7,0.715186063106618,0.0630699025476857,0.918959949770946,9345,no,22139
realm,지배하려는,8,0.5325735943048152,0.0453741420644578,0.9214909252011212,7479,no,139262
processor,프로세서가,4,0.8226973627745715,0.0149997233560799,0.9820940962975482,8747,no,196512
posters,사진을,3,0.5876318993923048,0.0907154345893671,0.8662699327542162,7352,no,136915
fees,부과,2,0.6893760397981011,0.0433070060260142,0.9408925779396152,6969,no,777365
bet,올,0,0.5241854020775091,0.0,1.0,6970,no,398333
balanced,균형의,7,0.6278671699621885,0.0469252692442792,0.9304596991343566,7966,no,277552
illustrations,삽화는,5,0.7016628773513087,0.033764596569185,0.9540884753880772,7349,no,93693
tucker,久,2,0.6695136173016282,0.0102527257386483,0.9849172795275614,7799,no,2793
dimension,시공간,4,0.6428619597937175,0.0900736416638712,0.8771056536416817,6907,no,163471
pupil,학생이며,5,0.473367251449766,0.0307189504058973,0.939060124453291,8628,no,57013
xbox,플레이스테이션,0,0.8054877008295648,0.0,1.0,6919,no,43268
jupiter,태양계를,6,0.6772178027628413,0.045284277345134,0.93732297997209,8935,no,2367
adviser,보좌관으로,0,0.7161815014912558,0.0,1.0,9103,no,82470
clouds,구름과,5,0.6835390191115922,0.0687538642229287,0.9086075838997988,9355,no,138718
advantages,장점으로는,6,0.6888937476826849,0.067825182819168,0.9103693854015432,8891,no,441793
osaka,스타크래프트,3,0.5163135175462106,0.0441351968348043,0.9212502487697748,7420,no,521
judy,키요코,3,0.6659796771508169,0.0189298071081038,0.972361592964965,9090,no,1814
classroom,수업,2,0.6349592056902511,0.001897055369203,0.9970212189387176,8285,no,289943
yacht,선박은,6,0.5497090290507749,0.0763984536834875,0.8779786924924627,9040,no,56049
precedent,지침도,7,0.6248432070947887,0.0232029093308233,0.9641955892602178,6993,no,48777
meta,위키,4,0.5269136539536253,0.0767289408790558,0.8728901148860715,8253,no,40492
motorsport,포뮬러,1,0.6622847236270173,0.019240680486964,0.9717682123500916,8793,no,7689
micro,나노,8,0.5937085074202662,0.0814678628760446,0.8793383974023093,8699,no,79695
felix,슐러,1,0.5772355432612756,0.0029841480551761,0.9948568652532191,7262,no,3210
ally,동맹국인,6,0.5754457151035374,0.0574003677744957,0.9092980594689746,8372,no,68129
devils,천마의,2,0.424880870557822,0.0063297293491142,0.985321025618386,8595,no,20793
asteroid,소행성으로,1,0.7234102947660225,0.0144642101830997,0.9803974658480752,8822,no,22203
elaborate,짜인,0,0.6170835820424372,0.0,1.0,7111,no,116793
taxi,택시,0,0.7366179829963739,0.0,1.0,8937,yes,111086
elephant,한마리가,3,0.5367798051029554,0.0823345154023224,0.8670124197173686,7449,no,73184
regulatory,공정과,9,0.6123681410597531,0.0741320947412675,0.8920144657273585,7666,no,242403
gamma,감마선을,1,0.6349789692677781,0.0625008069388908,0.9103905101323376,8977,no,20921
elaborate,장식적인,7,0.5753555171615079,0.0417280648809292,0.9323785851783372,7111,no,116793
expenses,회비를,7,0.6738353762973608,0.0563558009101348,0.9228204850055036,9284,no,563322
monarchs,왕가,3,0.5958305664235239,0.0636772842900922,0.9034472687153146,7760,no,8033
chances,기대도,2,0.582750069489961,0.0191636936710931,0.9681620610061288,8351,no,437042
throwing,던져,0,0.765055554715455,0.0,1.0,6944,no,201749
natives,원주민과,8,0.7052058084397683,0.0261045897940475,0.9643043639785616,9332,no,42663
skiing,스케이팅을,5,0.6534002648081089,0.0772831592953575,0.8942316785272878,7278,no,114536
winchester,사천시에,5,0.5041464142196002,0.0209503709298968,0.9601018868856108,8389,no,1982
builder,설계로,5,0.5121914353852975,0.0552547178353811,0.9026256191503466,7018,no,99079
debates,논쟁을,1,0.7041834618150311,0.0181584632279699,0.974861678938421,7318,no,86744
liner,곡,8,0.4191555766195078,0.0277265876541999,0.9379554838594588,8107,no,63306
pot,빵에,6,0.5092273564411025,0.0496714538216001,0.9111262129932738,8466,no,254981
expectations,격차를,6,0.6067939989201866,0.0621360534380099,0.9071112843279202,8335,no,397250
coral,산호초가,2,0.5920464095737508,0.0080227862904094,0.9866302314038036,7941,no,75686
mild,민감하다,3,0.6088368640664896,0.0404244879149542,0.9377377264308356,8198,no,219873
transactions,예금,5,0.5723183560136158,0.0599029257409104,0.9052500643846262,8220,no,290964
oceania,오세아니아의,2,0.6803443602131376,0.0458386820885392,0.9368772342256148,8743,no,618
hague,파리,0,0.6010013213006677,0.0,1.0,9329,no,538
consul,주재,0,0.6373326077841193,0.0,1.0,8907,no,6990
competitor,경쟁하고,1,0.5704294281743327,0.0099049494736951,0.9829323406381028,9210,no,93428
convince,설득하고,2,0.720486893067387,0.0117722819145945,0.9839233398272076,7040,no,173397
kolkata,상하이의,9,0.5523278288476072,0.0371802152046719,0.9369300969176008,8588,no,2324
witnesses,증인으로,7,0.6239679206198041,0.0764828978275844,0.8908090392454454,6949,no,128917
slide,발판,9,0.534775374937287,0.0259800508779183,0.9536695506063994,7930,no,212077
yacht,선박을,7,0.5431594390751944,0.082948043659068,0.8675178847937942,9040,no,56049
reunion,멤버,6,0.5437990910785458,0.0656741712578624,0.8922443767162134,8543,no,55054
intensity,진폭의,9,0.5898453212011183,0.0432942732919057,0.9316197033506128,6997,no,195730
hermann,게오르크,7,0.6913952723582069,0.0614509645775417,0.9183751454644168,7762,no,373
waterloo,교토,8,0.4569934545397281,0.0392422648201854,0.9209201125811672,9101,no,1298
bundesliga,레버쿠젠은,7,0.7711167142243787,0.0754995518630339,0.9108219923390432,7758,no,148
inscription,비문에,3,0.6886401427686353,0.0305027989478343,0.9575845118148146,7059,no,26613
lacrosse,농구,3,0.6030290373487391,0.0503490912162064,0.9229403479929896,8475,no,20712
detected,관측될,8,0.5905982378276763,0.0590425107804148,0.909115136470552,7754,no,118822
constellation,카시오페이아자리,5,0.6154681277122528,0.0201954108354943,0.9682294018599316,8426,no,22885
fuller,勸,7,0.6126999932271848,0.0185172261150737,0.9706642570138232,8615,no,37586
capability,성능과,2,0.6767856414095141,0.0470248899174516,0.9350314925216124,7579,no,292938
slide,켜,0,0.5607554258152053,0.0,1.0,7930,no,212077
availability,가능해질,6,0.5978209920760839,0.045095481807213,0.9298579463443664,7774,no,293320
investments,자산을,3,0.7438338005288883,0.0643629521526965,0.9203622732470266,8110,no,346384
mice,동물에서,2,0.6045569852703663,0.0262440347897817,0.9583957001412596,9125,no,103656
emotions,감정과,1,0.7522568103230716,0.0364041458080672,0.953840562886932,9168,no,284651
eternal,영혼의,2,0.6468991316070904,0.1447520435011653,0.8171517354453861,8669,no,159727
micro,디스플레이,6,0.5945170818924463,0.0806592884038644,0.8805359725956257,8699,no,79695
steal,훔치고,1,0.6881936724282289,0.060366941347721,0.9193559743369168,8727,no,143441
certification,인증서,7,0.6188554499653315,0.112944167421091,0.8456624399115372,7085,no,282150
dwarf,까마귀자리,3,0.5500445657632247,0.0058829366171304,0.9894177989181304,9074,no,33339
sodium,나트륨,2,0.830120381000186,0.0111033492873924,0.986800955693919,9014,yes,88024
chapman,之,0,0.7210144042859419,0.0,1.0,7663,no,1760
eng,li,2,0.4504426806541192,0.0133166422806034,0.971285445656738,7551,no,3032
bombay,함흥,7,0.5112796322907741,0.0538983585429926,0.9046347178815648,8209,no,1420
howe,登,8,0.654927288645464,0.018325100469145,0.9727812321717204,9253,no,938
afghan,이라크의,4,0.6502763519595414,0.0402013419825678,0.9417774935594974,7540,no,3899
criminals,범죄자로,3,0.7246023854596206,0.0227906884718223,0.9695064227021284,8236,no,112306
conrad,오토,0,0.4979098979529742,0.0,1.0,8013,no,1481
tagging,삭제하는,1,0.7283412068909786,0.0070515130806935,0.990411228056534,7813,no,26221
hanover,작센안할트,7,0.5918571592251982,0.0238841338989831,0.961210764706394,9175,no,878
klein,르죈,2,0.4178833465026119,0.0226983877992533,0.9484808696501668,8802,no,2217
alternatives,가이드라인을,8,0.5913923069659206,0.0782606675734809,0.8831325021331983,9410,no,301844
mickey,켄조,9,0.5992120282072939,0.0307079481565079,0.9512510329744284,7689,no,3862
newsletter,기고하고,9,0.5562594071088396,0.0717895070130084,0.8856944015047201,9369,no,191179
mistakes,오해를,4,0.6376657514453961,0.1025520190778436,0.8614569615028934,6940,no,294825
sectors,산업의,3,0.6252132252899618,0.0251998762543124,0.9612555832678026,8488,no,241164
steering,모터가,1,0.5515414836422661,0.0087709326442377,0.9843463532320638,9274,no,117950
romans,그리스인들은,9,0.6825463819530453,0.05950279365508,0.9198128700751992,7221,no,2089
astronomical,천문학에,3,0.7233615644663296,0.0588968910941929,0.9247091665477868,7658,no,31601
investigator,조사하는,1,0.4823246191241059,0.0186184311879498,0.962833237877336,8007,no,55828
ricardo,애덤,0,0.7143053879379915,0.0,1.0,8594,no,481
elena,니나,5,0.6231372942783235,0.0739310627337439,0.8939400103446898,8148,no,1626
witnesses,증언은,9,0.6230271184765377,0.0774236999708508,0.8894659011999339,6949,no,128917
stamps,우표를,3,0.6777483316296571,0.0218569441759799,0.9687581770294535,7552,no,71931
heating,냉각수,2,0.7265870105076248,0.0187889617844442,0.9747926382350812,8243,no,299728
buying,돈을,9,0.6501504612742757,0.0627031872425201,0.9120391859212842,7899,no,1134513
launching,구축하기,9,0.5298695613909226,0.0390973962208538,0.9312835381777456,9384,no,141088
survivor,생존자들이,3,0.5173548309378915,0.1354550588966571,0.7925045851695238,8648,no,48873
cambodia,베트남,3,0.7781881530768244,0.0526310377480199,0.9366516345201809,7589,no,1318
schemes,계획을,8,0.4399121012169218,0.0318588840845774,0.9324695984340428,8122,no,182011
custody,체포된다,3,0.6204478197097527,0.01076703304939,0.9829423642325182,7649,no,128667
tobago,온두라스,2,0.6581295078033647,0.065291881515175,0.909745713246494,8927,no,1299
prey,먹이는,5,0.6674498703554649,0.0406802400784113,0.9425525910012692,7054,no,88568
integrity,투명성을,2,0.5847641904820992,0.0326675272265192,0.9470912713267252,7427,no,228538
bike,자전거와,2,0.6835198967921075,0.0636628550997961,0.9147961393131752,7002,no,539581
lance,竜,0,0.4863271250405002,0.0,1.0,8124,no,9828
ana,타미,6,0.5386969594485154,0.0433642063464666,0.925498884146927,7157,no,10889
swift,走,5,0.3576410928633162,0.0253630791885502,0.9337785824820845,7116,no,68512
exeter,양산시,0,0.6733830021560296,0.0,1.0,8113,no,1361
civilization,문명의,0,0.7617065292935916,0.0,1.0,7299,no,114925
leather,옷감,5,0.6312718531862631,0.1302766909968601,0.8289318625950475,7906,no,384955
replied,물었다,5,0.7068313689286866,0.058475466344496,0.9235921284779552,7854,no,196332
protagonist,주인공,0,0.8296095719073198,0.0,1.0,6936,yes,36353
infected,감염되지,5,0.7598301538565932,0.0727861405527843,0.9125814123005896,9091,no,153718
audiences,시청자들을,0,0.6642789905127349,0.0,1.0,7042,no,170048
climb,내려가며,4,0.5405697634574289,0.0479561839501936,0.9185147500098608,6948,no,194236
restriction,제한,0,0.7422156480244706,0.0,1.0,7855,yes,76669
infected,감염이,7,0.7568540201222438,0.0757622742871337,0.9090069762075984,9091,no,153718
anthem,國歌,7,0.5961676257120598,0.0493446329117728,0.9235574038253423,8005,no,24220
enclosed,바닥은,1,0.6587317815927046,0.0017481767003245,0.997353172222148,8821,no,79693
itv,한국방송공사에서,1,0.7135097931042488,0.0118213399189329,0.9837021473631476,7156,no,1084
watts,短期,9,0.439038542167625,0.0458022036336095,0.9055314471189544,7104,no,36810
newark,기타큐슈,9,0.5583535369014372,0.0380128776234085,0.9362591911657278,8167,no,10166
michelle,나오,4,0.681733715880993,0.0254468683139209,0.9640164494294045,7062,no,7089
economist,경영학자,7,0.6731938600579995,0.1611302656608578,0.8068732993642881,7026,no,57898
joey,쿄헤이,4,0.6395960891373331,0.0432469508307649,0.9366663372115716,7811,no,3099
ancestor,후손이라는,7,0.6915258938094828,0.0606348362177902,0.9193857990756954,9333,no,28477
brave,용사,7,0.5340246754415445,0.0749563297830792,0.8769151596847731,9300,no,118161
loyalty,복종을,8,0.5672403019694708,0.1233720060238185,0.8213585182368088,8541,no,142368
tucker,安田,9,0.6513204290361783,0.0284459140040982,0.958153394478354,7799,no,2793
sánchez,존슨,0,0.7411648161046869,0.0,1.0,9046,no,0
frost,습,9,0.4647766398114431,0.0733788491121123,0.8636474947809447,8607,no,37639
dedication,기리고자,8,0.5483422861060412,0.076682466167521,0.8773129129869108,8358,no,155415
angelo,안젤로,2,0.613521952224812,0.0207969870765877,0.9672136747178128,9033,yes,1314
dining,식당과,1,0.6538379861980235,0.0489569057146841,0.9303396961502604,8647,no,342098
lou,유야,7,0.5983456482868343,0.0190103961087788,0.9692067547060468,7028,no,1949
fool,거짓말이,7,0.5525422104730888,0.0235846792797667,0.9590633943680636,9298,no,114095
kiev,모스크바에,5,0.7136716292349614,0.0699211776177751,0.9107684794879496,7513,no,988
southampton,여수시의,4,0.6768140970166464,0.0228183845574042,0.9673851841382964,7235,no,1535
torture,살인과,1,0.6543595303527707,0.0150651959130261,0.9774953100446958,7786,no,121293
excess,증가한다고,8,0.6296113992944048,0.0295304172884945,0.9551986893479384,7189,no,447522
miracle,기적이,3,0.5655036561563115,0.0947125505960951,0.8565431299210531,9095,no,121378
chronicles,이야기,7,0.5346137260068707,0.0746993904200249,0.877403935011159,7747,no,21497
dot,표시의,7,0.4595214972447273,0.0380321184101773,0.92356176859429,7193,no,93095
folklore,민속학,5,0.5809874957429235,0.076978253357291,0.8830056831034734,7543,no,23133
convincing,설득력,2,0.6182272487921516,0.02466928313344,0.9616279107004184,8979,yes,98491
factual,출처를,6,0.7189204469961247,0.0357222897470373,0.9526633093943164,7876,no,55566
detection,감지,5,0.6678463646248526,0.0584406814115526,0.919535007913905,7436,yes,148242
communists,공산당은,0,0.8112334242166134,0.0,1.0,7803,no,16045
damages,손해를,0,0.717505409260583,0.0,1.0,9152,no,208761
attribution,저작권이나,4,0.6891606388128734,0.0105531428419957,0.9849179148407842,7755,no,15025
diary,일기의,8,0.5590917812314808,0.1245352222210074,0.8178316222266334,7057,no,75370
mercy,하느님께,4,0.5116636066541551,0.0188518454600873,0.964465039830682,7918,no,120800
porto,발렌시아,2,0.7396491186049684,0.0067073630225985,0.991013191165739,7910,no,661
container,컨테이너에,1,0.6648444836636682,0.0028397853005045,0.9957468141268176,8640,no,219212
threatening,두려워,6,0.6338898221670081,0.031973678549373,0.9519816320988106,7652,no,136409
profits,자본을,9,0.7103241736692687,0.052806336621006,0.9308030069444873,8817,no,378127
placement,각,1,0.5200575149367339,0.0634172249470439,0.8913111046423775,7214,no,219681
advances,비약적인,2,0.4856519727642804,0.0015418473746973,0.9968352484966712,8250,no,214891
tornado,태풍에,7,0.530494162629868,0.0277716607223623,0.950253697144487,7482,no,36574
builder,건축가로,7,0.511312197838535,0.0561339553821437,0.9010761548676612,7018,no,99079
mozart,교향곡,5,0.724603654865096,0.0373385656937159,0.9509955418058712,9301,no,1172
tehran,테헤란의,0,0.7179700555472466,0.0,1.0,7565,no,398
quantities,납과,6,0.6654521247144773,0.0343891931090003,0.9508614421109752,9020,no,161377
shane,켄조,3,0.6010372687240733,0.0375881362926857,0.9411421218175632,7965,no,1607
worried,느껴,8,0.6698937196872864,0.0746266515572205,0.8997654672195496,9135,no,316499
expressway,고속도로와,9,0.7027553540924195,0.0398631908004246,0.9463207711757632,7836,no,7543
fool,정말,3,0.5566227021482417,0.0195041876046138,0.9661460210389058,9298,no,114095
lesbian,레즈비언,5,0.6368147322364199,0.0572812637794964,0.9174735712231612,7475,yes,79308
fatal,마비가,7,0.592031588439097,0.0765514356116578,0.8855019752852017,7729,no,114222
strategies,극대화를,5,0.6487901416850941,0.0578487678105452,0.9181353205531314,7029,no,719011
prefix,소문자로,3,0.6523672769481536,0.0285942029751122,0.958009074201474,8984,no,29609
marching,행진하는,0,0.5165123409825887,0.0,1.0,8833,no,39907
bats,천적으로,5,0.5190010911179043,0.0084874483634748,0.9839097009163088,6910,no,46784
inventory,수집은,3,0.499273387985509,0.023341492335232,0.9553371072769552,9307,no,232255
reds,라이온즈,1,0.6601657864610592,0.0167214812471555,0.9752965049796688,7351,no,26089
taipei,타이베이의,1,0.7480487216028726,0.0678285479827428,0.9168642754109414,8645,no,454
salary,지급,7,0.6640350716858918,0.0351706340611974,0.9496991603871164,8027,no,290562
individually,별도로,6,0.5870235164221562,0.0691444573357238,0.8946238461780862,8459,no,149401
leopold,로이히텐베르크,8,0.6700159633229603,0.0410097277082835,0.9423231421514394,9098,no,305
console,콘솔,3,0.7543459876638348,0.0431991990610319,0.9458347943413336,7206,yes,165116
spike,필살,2,0.4573310138823698,0.017797487369774,0.9625417390813834,8795,no,48149
allison,上原,0,0.6666579159069503,0.0,1.0,9140,no,1912
colombian,아일랜드의,3,0.7117979883365715,0.0825838678905015,0.896040087971376,7260,no,700
duchess,왕비와,9,0.6434959057851951,0.1203540096174818,0.8424376213303171,8071,no,2832
cleaning,작업장에서,0,0.590566045286705,0.0,1.0,7468,no,545170
dot,표시되고,1,0.4861277060063348,0.0114259096485698,0.9770358222931804,7193,no,93095
upgrade,업그레이드가,2,0.6825979093440164,0.0297414830069769,0.958248156249202,8642,no,287198
profits,수익을,0,0.7631305102902748,0.0,1.0,8817,no,378127
habitats,서식지를,2,0.8172397372870005,0.0144389700393684,0.9826387643302952,7848,no,50973
bombs,폭탄을,0,0.751233917328981,0.0,1.0,7256,no,77834
souls,영혼들을,1,0.6781885538646599,0.0152618660742134,0.9779914098609116,9000,no,138166
aria,음원,5,0.5042198595124797,0.0229071958270241,0.9565433122906764,9191,no,4783
tide,불어오는,1,0.489541682945644,0.0195038656413319,0.9616854214805112,7861,no,89289
variables,변수들을,0,0.8062792815061288,0.0,1.0,7276,no,170150
nassau,브란덴부르크,3,0.5130352348270248,0.0219516170192624,0.9589679317472842,9044,no,1127
livestock,가축이,5,0.6759089609574759,0.0650760568773209,0.9121762852001014,8930,no,81880
adolf,빌헬름,1,0.7636697872535041,0.0229458456991085,0.9708296596992616,7702,no,2475
stuttgart,프라이부르크,3,0.7668056171333718,0.0450977569990914,0.9444542806004724,7822,no,428
specifications,규격은,9,0.6888800347950047,0.0789650242736589,0.8971602104603794,8092,no,174198
fleming,和,2,0.6391547790106459,0.0129068011965743,0.980206162135066,9089,no,705
wondering,생각하는지,9,0.7462806946478487,0.0398168644304746,0.949348698554466,7878,no,362716
buddy,요스케,5,0.6252470078209271,0.0238192859650812,0.963302229382236,7991,no,102439
cottage,마을에는,3,0.5530396931609101,0.0151688163917296,0.9733041372370992,8175,no,88363
wonderful,멋진,0,0.6849772380076424,0.0,1.0,7398,yes,1173390
ucla,게이오기주쿠,1,0.6379693974599406,0.0383114998106784,0.9433497235168128,7625,no,1145
elaborate,장식하기,9,0.5611960341387181,0.055887547903719,0.9094327745380274,7111,no,116793
frames,프레임으로,6,0.5803336348924416,0.0665919653121186,0.8970639509534605,8429,no,183744
judith,아키코,7,0.573442895847895,0.0381190012796849,0.9376694305862996,9243,no,1107
pérez,제임스,1,0.71819623347405,0.0122122681236843,0.9832802218252245,9296,no,0
werner,헤르만,5,0.6613946771928562,0.0371016048961522,0.946883604326151,8928,no,480
destiny,운명을,0,0.6150584812010345,0.0,1.0,9265,no,80696
persuaded,거절했다,0,0.7337573917596981,0.0,1.0,9146,no,50385
skiing,동계,9,0.6396149964471125,0.0910684276563539,0.8753654118155301,7278,no,114536
hank,카즈노리,9,0.6602247875310058,0.0308738873888337,0.9553263687093384,8412,no,2646
charitable,재단인,2,0.6450914632767557,0.0219137882166999,0.9671460034720356,7866,no,115432
invaded,침공하자,4,0.7456222854689651,0.0171881010264934,0.9774674003778844,8866,no,41700
heated,격렬하게,2,0.5450765274611941,0.0037567068489549,0.9931551032005616,8574,no,140367
answered,대답할,9,0.636582470879939,0.0398644848365885,0.9410678331838126,7163,no,279588
mandate,승인에,2,0.6464262858757432,0.0111223020266297,0.9830852012592548,7712,no,120572
communism,공산주의적,5,0.7563570729041308,0.0409632560194731,0.9486238409664354,8988,no,30594
conrad,루이,3,0.4787134018940967,0.0191964960588775,0.961445843639986,8013,no,1481
ribbon,리본,0,0.6114479119332168,0.0,1.0,8194,yes,81270
prairie,오미가와,7,0.5274448500956391,0.0749667432231603,0.8755556100603006,7236,no,29869
pepper,레몬,4,0.6154193057692283,0.0278743352107242,0.9566693443941676,9275,no,134677
