en,cs,position,score,rel_score,ratio_score,index,correctness,freqs
snake,žába,5,0.4944999303704711,0.0817151357259362,0.8581863950911267,5864,no,81717
buddhism,buddhismus,1,0.8206347400049674,0.0227424976206469,0.9730340153776564,6387,yes,2144
portraits,obrazy,7,0.7361437697239283,0.1193251907038229,0.8605148798804365,6730,no,59414
homer,bart,2,0.5113618307807584,0.0911938718969658,0.8486548687669783,7174,no,15738
decrease,snížením,6,0.7423423232653878,0.0092242067643636,0.9877266929861838,6838,no,353877
leon,julian,4,0.4444435692517213,0.1090754374746894,0.802941839125314,5909,no,2590
observations,pozorování,0,0.7932487655404972,0.0,1.0,6317,yes,156403
superman,superhrdinové,4,0.5764609000511016,0.0222823912384682,0.9627847333529592,7259,no,7316
gaming,herní,0,0.7133136678842289,0.0,1.0,5819,yes,325818
griffin,howard,0,0.5686914646857355,0.0,1.0,7151,no,4052
relay,štafetě,6,0.6718042084012006,0.0313075076050211,0.9554729257210328,5855,no,61979
jam,písničce,7,0.4452165896731911,0.036731290034404,0.9237857627744116,6416,no,79059
balls,kuličky,4,0.557220072818468,0.0526500075783593,0.9136701253747334,6035,no,222970
hey,tebe,0,0.5881499956683298,0.0,1.0,6294,no,138190
luxembourg,lucemburku,5,0.7067614030504024,0.0980438721080008,0.8781769017496764,5986,no,651
louisville,pennsylvánie,3,0.6763211860710066,0.0171819102731752,0.9752244649465156,6431,no,8400
naples,palermu,3,0.7433496641489942,0.0528407345798379,0.9336330422167844,6698,no,1879
cardiff,manchesteru,1,0.5962582352869475,0.006864358424731,0.9886186349238102,5701,no,1622
berry,beauchamp,6,0.4494333291471543,0.0308827437053766,0.9357032890405514,7232,no,76122
maker,výrobek,7,0.5317677126344351,0.0967121579829779,0.8461173340556337,6365,no,197567
sketch,kresleném,3,0.4764403007729495,0.0133469327013505,0.972749529205418,7268,no,66752
predominantly,převládajících,2,0.6620717093651469,0.143258706030426,0.8221118893664804,6502,no,67836
naples,neapoli,0,0.7961903987288321,0.0,1.0,6698,no,1879
explore,cestovat,7,0.5900327608150773,0.089871781210029,0.8678170601091375,7017,no,559188
personalities,osobnostmi,2,0.6520497877108159,0.0224273199168222,0.9667485824749388,6548,no,95186
johns,mcgill,8,0.5064968725095056,0.0415529497054351,0.924180342696766,7177,no,4604
responses,odpovědím,8,0.6496337892688222,0.0793871252929225,0.891104461192795,5824,no,277454
wednesday,pondělím,8,0.6147797909306236,0.1272601381251495,0.8284996087918276,6291,no,14746
graves,pohřebiště,6,0.6058699893525992,0.1055889728973283,0.8515881048663546,6977,no,29787
coached,trénovali,6,0.6804262080454452,0.0882444193365107,0.8851986583160258,6315,no,36035
algeria,maroku,5,0.7374565910397831,0.0855711265567519,0.8960288642445203,6135,no,578
potter,potter,0,0.5323778180617502,0.0,1.0,6324,yes,15429
neat,pěkně,4,0.4571466559504631,0.0155839205953529,0.9670342445178336,5732,no,132934
dollar,peněz,9,0.5640551637556529,0.1506978678309024,0.7891609252829686,5676,no,441398
endings,dějovou,0,0.46096379750316,0.0,1.0,6561,no,23479
deeply,upřímným,4,0.5054659561223708,0.2724219544681442,0.6497927905045578,6238,no,306771
vandal,vandalismem,3,0.717913155584726,0.0483447252598948,0.9369080221313926,7210,no,1865
cheese,pečivo,4,0.6492854759784883,0.0640999054393194,0.9101468755752676,7312,no,287661
cairo,káhira,3,0.6929902308001255,0.0557940383321849,0.9254871654864772,6976,no,2236
neat,jednoduší,5,0.453668525333563,0.019062051212253,0.9596767119412138,5732,no,132934
abstract,abstrakcí,7,0.7317581919736399,0.0792114152281855,0.902325050748206,5863,no,137841
lessons,kurzech,7,0.598702172312775,0.042216690506839,0.934130990744891,6402,no,407521
fur,kožešinami,6,0.5745028171652908,0.0724366690042923,0.8880317702770357,6894,no,95417
blogs,internetových,4,0.6963889967677939,0.0629124240767909,0.917144335108958,6887,no,361395
performs,vykonávají,9,0.5416429272307282,0.0544323314394525,0.9086821158105288,7218,no,138111
tongue,dáseň,9,0.4767132260281771,0.0653010879430012,0.8795214697107175,7304,no,212737
variables,proměnná,5,0.7284669962667512,0.0823848634535102,0.8983971455871945,7276,no,170150
armstrong,thompson,8,0.5780873308921761,0.0908786220774819,0.8641506018743469,5749,no,1876
marking,vztyčení,6,0.4565665394375196,0.0309103871052731,0.9365910765777348,7081,no,82411
quarterly,čtvrtletníku,1,0.6891592038791541,0.0113519290821084,0.9837947913345494,7219,no,91996
everybody,všechno,0,0.6762704438631052,0.0,1.0,6339,no,424749
newfoundland,kanadské,1,0.6191690839110996,0.0161193304453693,0.974626752068668,6102,no,1983
badge,vyznamenání,7,0.5660609703477611,0.1599473110171038,0.7796894124728032,6744,no,53644
carol,kathy,4,0.5232270838756627,0.0865513986547201,0.8580609169815899,5937,no,8416
discusses,pojednává,5,0.641714058860295,0.0299896124242835,0.9553529127406272,7113,no,126888
richards,john,0,0.6251955501108569,0.0,1.0,6769,no,1736
suburbs,předměstí,0,0.7221166156849721,0.0,1.0,5788,yes,60746
diversity,biodiverzitu,7,0.6618768197870393,0.1046635615404891,0.8634598201346834,5950,no,267197
nigerian,nigérii,9,0.5491108386915403,0.0791604637013544,0.8740027383077084,6051,no,2582
technological,technologií,8,0.6872343323685512,0.085265485894838,0.8896239405123508,7405,no,230986
terror,teroristickém,7,0.5797330271823233,0.0995461990862646,0.8534531968052503,6578,no,140627
patricia,katherine,7,0.6096507351263065,0.0391187914889122,0.9397030996615946,7341,no,1959
stability,stabilitou,5,0.7440809581518255,0.082898557301679,0.8997574235484919,6370,no,288878
gen,gen,1,0.5841760690891895,0.0085651256492417,0.9855499740438636,5776,yes,19728
bach,bachovy,5,0.6053332389163893,0.015803375888194,0.9745573268238809,6928,no,1550
refs,ozdrojovat,9,0.7018043389213234,0.0846423110379526,0.8923737407460054,6065,no,9525
dozens,stovek,8,0.6273781884195913,0.0700103261679911,0.8996107267275638,6801,no,183094
eliminate,snížit,6,0.655176968770603,0.0774001777910758,0.8943453557699002,7308,no,372089
moderate,silná,4,0.5623902068870072,0.0200396752449887,0.9655929823318248,5932,no,202965
provisions,zákonem,9,0.6575990908281923,0.0980454976437399,0.8702491897123118,6130,no,278535
georges,henri,6,0.6531621650595427,0.0635040871526471,0.9113895945893586,6855,no,1221
unrelated,nesouvisejících,1,0.6125808157364149,0.0235186883551269,0.9630267148396608,6289,no,59558
stationed,převelena,0,0.7306141615559694,0.0,1.0,6994,no,41580
physicians,lékaři,1,0.7090617833183683,0.0923268069898836,0.8847914630848808,6393,yes,209058
madagascar,africe,7,0.6354782921411971,0.1475314927290514,0.8115841007612713,7012,no,763
crater,impaktních,9,0.5934381143054688,0.2082571186767652,0.7402290669709143,7182,no,27332
measuring,měřena,8,0.637859303028181,0.0404104043026318,0.940421334071282,6879,no,153363
educator,středoškolský,3,0.6637680437578586,0.1179667923641777,0.8490961552265249,7149,no,50050
divorced,rozvedeni,8,0.7050119784236429,0.1038394036243132,0.8716211581892844,6564,no,65435
unused,nevyužita,2,0.5929841504531161,0.0111730372908021,0.981506406747348,6718,no,59608
northeastern,severovýchodních,3,0.7989998282949493,0.0279397601452126,0.9662130577181404,5763,no,22339
forcing,nucen,4,0.6828531343599914,0.0114321095263555,0.983533987468374,6113,no,133762
santo,catanzaro,5,0.6093464954340877,0.1363296183978384,0.8171731454595489,7355,no,890
freight,přeprava,1,0.7556247883651741,0.0448409879022202,0.9439813803017092,6154,no,79405
modes,způsoby,6,0.5463311363547427,0.0961090805610526,0.8503999624705163,6358,no,127220
galleries,výstavních,4,0.7030985883934714,0.1271988572999899,0.8468032655529201,6923,no,100622
autobiography,autobiografickou,5,0.6708471378753424,0.053930709103577,0.925590014473572,6609,no,24649
janeiro,janeiru,1,0.756532979682053,0.0504871520915908,0.9374400338927956,6777,no,954
subway,tramvajovém,4,0.6206522279260113,0.0885572814539423,0.8751324111102711,7024,no,54979
tourists,turistům,5,0.7041389434088612,0.0717850977797053,0.9074843747981512,7216,no,197273
diplomat,státník,3,0.6789943142188508,0.1518496353396949,0.8172344693364167,6717,no,20902
fbi,vyšetřovatele,1,0.6687499577436077,0.1432442795218064,0.8235895367875812,6454,no,4093
sudden,neočekávaně,8,0.625193778684728,0.1196166563159552,0.8393998651269629,7275,no,259275
ussr,rsfsr,5,0.7415946824674458,0.1371007216447859,0.8439724152383586,6114,no,833
firing,střelbou,6,0.6539989184581947,0.046508590203411,0.9336072923868144,5879,no,105682
accounting,managementu,8,0.5985737661339079,0.0966835210045142,0.8609385003320863,6528,no,314871
jesse,billy,6,0.6046567994257801,0.0753453794757552,0.8891983263973257,6053,no,2748
kumar,singh,1,0.5614031977807801,0.0993054086737943,0.849698630071316,6331,no,2562
rendered,užit,8,0.4613499130104987,0.0105417317441006,0.9776606942265682,6833,no,106816
highlights,podtrhují,2,0.4976629764999897,0.0204709887766286,0.960490934490852,6957,no,227178
catalog,katalogový,2,0.6274767599088587,0.0673841052084585,0.9030250391248014,6166,no,110791
scales,stejnoměrně,6,0.5129317060531309,0.00841342978684,0.9838620729178098,7123,no,100517
rulers,vládcové,7,0.7028260944095204,0.1130030815501177,0.8614868346462417,6256,no,52050
mohammad,mohammad,5,0.7260016910701306,0.054126298162942,0.9306186947398818,7257,yes,712
felix,sebastian,3,0.5201198728378713,0.086161508234076,0.8578852807887047,7262,no,3210
advertisement,reklamu,0,0.7419398968862226,0.0,1.0,6935,no,112230
everybody,vás,5,0.598900709299731,0.0773697345633741,0.8855934999592622,6339,no,424749
cooking,grilování,4,0.6738125521117313,0.0620753812917065,0.9156456051608136,6874,no,459708
supplement,příloze,5,0.5083561769092368,0.0706563774435862,0.8779709059632383,6488,no,303802
estates,panství,2,0.697772034148822,0.0270430259700082,0.9626897570732392,6211,no,43551
fac,afd,9,0.5593169938177488,0.0674993553148651,0.8923139841386228,6773,no,4594
maintains,zabezpečuje,4,0.6087832898611683,0.1384204761674097,0.8147486904367187,6449,no,142165
polo,kanoistika,9,0.5035207991532467,0.0232684015375967,0.9558297673773836,5831,no,61827
infinite,nekonečné,2,0.7218323125935192,0.0116250243240084,0.9841503742087244,6727,yes,103329
sara,sara,1,0.5875409092198242,0.019311900084705,0.9681769618783884,7129,yes,3501
sphere,sférou,4,0.6293718914601665,0.0746377322334137,0.893981943255509,7283,no,94641
advertisement,reklamě,5,0.6429945143779041,0.0989453825083185,0.866639625495848,6935,no,112230
cornell,harvardovu,6,0.6349048748071924,0.0742577525606569,0.8952881191211748,6357,no,1558
algeria,alžírska,1,0.7793165876622081,0.0437111299343269,0.946889844655566,6135,no,578
darkness,temné,8,0.6426060260024997,0.1009927440888615,0.8641838204271731,6866,no,168890
spy,agentem,7,0.5551066650391618,0.0600911399303356,0.9023222458777872,6141,no,90489
observatory,hvězdárnou,8,0.7071513268466987,0.1030952598298234,0.8727606366690162,6306,no,13249
colored,obarvené,8,0.6331421839131768,0.0587402181723902,0.915100863968606,5987,no,211958
kerry,nixona,1,0.5647724045303446,0.0077741916667678,0.9864217310548968,7023,no,2868
verify,ověřitelný,9,0.687872297844499,0.1753561176138397,0.7968601189747294,5967,no,182733
disabled,postiženým,0,0.5833793770780947,0.0,1.0,6626,no,210179
randy,jerry,0,0.6636939080205037,0.0,1.0,6732,no,5351
annie,roxanne,3,0.6010144925925356,0.1088772200669099,0.8466284108895615,6737,no,3876
jail,věznicí,7,0.6524149300891442,0.1384545133045526,0.82493379348375,5801,no,188390
blair,connell,1,0.597060992339865,0.0086402309420619,0.9857351601582612,6772,no,3735
activated,reaktivována,3,0.7103223778687013,0.0336299642866245,0.9547955394707216,6700,no,95196
triangle,trojúhelníka,3,0.6385550366875121,0.0613968821152415,0.9122841434305102,6093,no,59398
emily,sarah,0,0.6708398161255239,0.0,1.0,6060,no,6218
unofficial,neoficiálním,4,0.6615916715348248,0.098504210871915,0.8704055459950462,6783,no,34310
enlisted,důstojníkem,5,0.6205809609554268,0.0580670885343733,0.9144371098126228,6460,no,37666
vale,plzeň,1,0.5085308432813986,0.0380494747350632,0.9303863064935366,6729,no,4054
certification,certifikace,0,0.7985783644571546,0.0,1.0,7085,yes,282150
girlfriend,kamarádky,5,0.7351398445851751,0.0501852661702011,0.9360961906312536,5970,no,208460
coached,trenérskou,3,0.6908329122947316,0.0778377150872242,0.8987372324186048,6315,no,36035
placement,umístěním,1,0.5992516640593504,0.0149046215652925,0.9757315492584538,7214,no,219681
windsor,hradec,3,0.5420458869911121,0.0702329145529336,0.885292591584389,6223,no,3303
cry,pláč,0,0.5420685662283056,0.0,1.0,7321,yes,235647
arrives,přijede,1,0.772403698088108,0.0225736297079712,0.971604687431084,5674,no,146400
missionary,misionářů,8,0.7329748488464697,0.0369273621266038,0.9520362955187106,5673,no,52248
preference,preferování,9,0.6206976571794709,0.0778594291124722,0.8885424961820042,6776,no,198338
module,module,6,0.6537932553252082,0.1093193489809228,0.8567454549118307,6487,no,233073
pianist,klavíristé,6,0.776865242580929,0.0715023840737782,0.9157176890922544,5779,no,32952
puts,vezme,4,0.6538694435305968,0.0347225571079702,0.9495745563762428,6524,no,339022
weird,příšerné,6,0.5621108916564316,0.0604164848585002,0.9029496739617664,7388,no,220928
jessica,jessicu,7,0.6392185507664102,0.0674453535598664,0.9045580888638032,6990,yes,7307
relay,štafetového,0,0.7031117160062217,0.0,1.0,5855,no,61979
dorothy,annie,1,0.5967512859177025,0.017981333664309,0.9707493419227768,6763,no,3052
maxwell,hawking,2,0.5216766245243405,0.0768634424290153,0.8715817926437909,7247,no,916
capabilities,funkčnost,7,0.6328670420101036,0.067409581764889,0.903738637737894,7121,no,395906
preston,bradford,8,0.5217808023534061,0.0567991331015167,0.901830102253966,6241,no,1102
patrolling,hlídku,7,0.5005438357398745,0.0576352053467164,0.8967442323980499,6501,no,12092
vulnerable,ohroženy,1,0.6901860927598977,0.0168354526761524,0.9761882041858152,7058,no,231732
genes,genotypu,8,0.7245332161247248,0.1212580228911659,0.8566336262453438,6726,no,138907
civilization,civilizačního,9,0.6178050232061849,0.1992801107020496,0.7561085100779346,7299,no,114925
estonian,finského,7,0.6941705800309323,0.0965063022687771,0.8779447022808036,6671,no,187
penn,chicagem,9,0.4887025384913371,0.0460517272211804,0.913882449988837,5924,no,3642
arbitrary,definované,4,0.6186811603332683,0.0716682591597472,0.8961855299126932,7277,no,70229
midnight,večer,5,0.6256664698078366,0.0852922579005113,0.880032054497121,5942,no,115301
