en,cs,position,score,rel_score,ratio_score,index,correctness,freqs
raja,abdurrahmán,9,0.4829447692885267,0.0462674773109073,0.9125729277653554,7146,no,1622
sofia,madridu,9,0.4960590830949385,0.093947748779599,0.8407683713066282,6673,no,1029
clients,klienti,5,0.6974646280373107,0.1274450541673494,0.8455042328673622,5846,yes,1475341
compact,kompaktní,0,0.6462209784567299,0.0,1.0,6280,yes,220023
lon,sam,4,0.3466923841143004,0.0919399715471827,0.790394004545032,6467,no,4702
sue,jennie,4,0.4929682903334126,0.0283899155860825,0.9455462381453984,6980,no,70715
jessica,jessicu,8,0.5983959799486576,0.0641306789808366,0.903202870229466,6990,yes,7307
cnn,reportéry,4,0.5323977761949495,0.1331599870146566,0.7999272273942057,6751,no,5277
discontinued,prodávány,8,0.5444609093765782,0.0390325112482774,0.9331054817953592,5968,no,43316
decorated,vyzdobený,6,0.6776360867484773,0.029336298123367,0.958504322444384,5900,no,124112
refuge,uprchlým,7,0.5020143927985883,0.2350809305117651,0.6810711951664568,6712,no,63945
licensing,licencí,2,0.6705160512917375,0.0663347292298506,0.9099753559562022,6844,no,130623
certificate,certifikátů,5,0.6109534839437359,0.0984317754469629,0.8612435568064843,5690,no,269420
diary,vzpomínek,2,0.5848349617838823,0.035775108616341,0.9423549337617578,7057,no,75370
nationwide,celostátně,9,0.4992911773280297,0.1487532785317709,0.7704582190516379,6297,no,172153
graves,hrob,2,0.6290904418304452,0.0485055511643348,0.928415233168729,6977,no,29787
traveling,cestoval,4,0.625405505694518,0.0960052787345044,0.8669200948936602,5771,no,326384
advisor,konzultantem,5,0.6177299839573602,0.1821391094741432,0.772288852051088,6275,no,145984
handled,kontrolovány,6,0.5135485409990964,0.0210341798849108,0.9606530868597326,5948,no,209643
malcolm,malcolm,0,0.6312490345429047,0.0,1.0,6383,yes,1247
ranch,arizoně,7,0.501278417867883,0.1487746496432225,0.7711346087284161,6592,no,70407
vampire,upíří,7,0.5333574874572897,0.1010666626140015,0.8406954360065825,6595,yes,67060
automobile,automobilce,3,0.7372669902269131,0.0288143927399823,0.9623872954223356,6210,no,330119
witch,čarodějné,7,0.6433591108340793,0.0759310870701484,0.8944360881166095,6545,no,52971
funny,vtip,4,0.599532161883908,0.0232295839635691,0.9626990833678176,5733,no,501376
cardiff,newcastle,5,0.700786444466412,0.0349727486454283,0.9524671265098116,5701,no,1622
silva,moreira,8,0.5640898081443529,0.0401207508202942,0.9335980640771264,6572,no,1156
barrier,bariér,4,0.6546766781502411,0.0564738828086233,0.9205880077877208,6982,no,147355
northeastern,severozápadního,6,0.7400168674903171,0.0673500726262812,0.9165805914513236,5763,no,22339
humanity,lidstva,0,0.7206546871344064,0.0,1.0,6576,no,207744
verify,ověřte,6,0.6805528622276765,0.1539854908143372,0.8154842251970353,5967,yes,182733
swift,rychlá,3,0.4068425111867361,0.0752049327069666,0.8439885250723366,7116,no,68512
dirty,špinavých,5,0.5148663665271309,0.176102498367408,0.7451368544742083,6917,no,231623
doctorate,doktorát,0,0.8528920073128127,0.0,1.0,6757,yes,29468
thomson,jenkinson,3,0.5036419514438669,0.0773312812277862,0.8668935557113846,7372,no,1601
slam,grandslam,1,0.5146361137457891,0.0230685128940149,0.957098169234337,7036,no,33767
newer,úspornější,8,0.599388907181413,0.1296714199105809,0.8221389710947489,7307,no,152618
für,förderung,9,0.6456783134597339,0.1050028788495736,0.8601232055294271,7147,no,0
mhz,ghz,2,0.5895212974037849,0.1192096305536142,0.8317984641968669,7097,no,3402
suite,kancelářský,1,0.4740222612912016,0.1105526757460676,0.810883654529617,5880,no,186778
tactics,taktiku,2,0.7643648232432882,0.0468827860698484,0.94220903022501,6629,yes,206429
bee,pavouky,3,0.3875628269458658,0.0302337410553634,0.927635257512995,7131,no,59238
committees,výboru,7,0.6538875465354647,0.0586431985816147,0.917697307823568,6503,no,108685
exile,exilu,0,0.7265839588425163,0.0,1.0,5636,yes,44353
inspector,inspektory,5,0.6797040442252804,0.1049581412499613,0.8662377986440216,5915,no,52830
tobacco,cigaretový,9,0.5720676867060884,0.1750583818326428,0.7656909734457114,6534,no,212721
dimension,nekonečnost,8,0.5757098761282164,0.1283502585425009,0.8176998636593319,6907,no,163471
secured,zaručoval,8,0.6052107826799173,0.0843169921840365,0.8777177725717104,5689,no,275422
stolen,ukraden,0,0.702313912501488,0.0,1.0,5933,no,182823
diploma,bakalářské,0,0.7285562371142674,0.0,1.0,7223,no,80053
militia,milice,3,0.703604659356577,0.0383198637785446,0.948350724927358,5789,yes,39473
cdp,žilo,1,0.451060213411311,0.0078114250035555,0.9829768842752202,6023,no,412
strictly,striktně,0,0.7238781636046132,0.0,1.0,6097,yes,151931
trails,stezek,0,0.7294336838074473,0.0,1.0,6937,no,153999
doctrine,doktríně,2,0.7317519660824128,0.0204192713116597,0.972852895329522,5658,no,162760
hoped,hodlal,7,0.6858257074064038,0.0468541566734876,0.9360509835597464,6965,no,177813
stability,stability,2,0.7699326643113,0.0422004595019102,0.9480375097819354,6370,yes,288878
plantation,cukrovou,7,0.4928073340763912,0.2102407996074619,0.7009581712338304,7393,no,37245
temples,chrámů,1,0.795140123154629,0.0067636545214604,0.9915655036056054,5702,no,72570
pack,balíček,2,0.4224980474771009,0.0578717344890291,0.8795266965957707,5783,no,429780
oslo,stockholm,2,0.6506758168089191,0.0708604617791204,0.901792239861056,5892,no,818
enhanced,zlepšené,9,0.59324486149095,0.0597877520619625,0.908445993628589,6860,no,263743
lens,ohniskové,9,0.5727068830030826,0.0815430935612082,0.8753640099623369,6489,no,262820
franco,franco,0,0.6242060141749105,0.0,1.0,5978,yes,1134
naturally,přirozený,1,0.5884208500001384,0.130008971192518,0.8190373403811498,6112,no,438055
terror,terorismu,4,0.6019649641058883,0.0792048385837376,0.8837223284546758,6578,no,140627
stored,uskladněny,7,0.6629193380714601,0.0395743985429623,0.9436658343266006,5883,no,340200
indie,rockově,5,0.5878736926602379,0.0178161533991602,0.9705853523629764,5656,no,56438
biographies,životopisy,2,0.6885186320892762,0.0143475251471689,0.9795871162675108,7411,yes,20618
certificate,certifikáty,4,0.6266194923741066,0.0827657670165922,0.8833274783751767,5690,no,269420
requiring,vyžadování,2,0.7305194751511525,0.0160384384134545,0.9785168194964602,5759,no,225178
complaint,stížnostech,4,0.6651310664632627,0.0646112321691568,0.911460206856253,5962,no,242782
highlights,ukázky,8,0.4681588668541546,0.0417708508738151,0.9180850822738312,6957,no,227178
brooks,collins,1,0.6258063948520208,0.0107718946473717,0.9830784448275124,5764,no,5368
reliability,spolehlivostí,2,0.7314515523071621,0.0448281572894954,0.9422525711604812,6825,no,167753
surprised,nepřekvapilo,6,0.6618528863825257,0.0691618643761332,0.905389235573761,5637,no,474850
lasting,trvání,1,0.627155397238247,0.0354179420185684,0.9465448729671264,6675,no,237682
highland,skotské,6,0.4858420258416367,0.1198600548003376,0.802113846673104,6787,no,7166
geneva,ženevský,6,0.5780436435076532,0.1339585470825034,0.8118565520543282,6496,no,2905
rape,znásilní,3,0.6902429485756496,0.0919587207997311,0.8824360463546903,6169,no,116601
balls,kuličky,4,0.5760293792879922,0.0250581257597759,0.958312016887151,6035,no,222970
collecting,sbírají,5,0.5601811866347686,0.1506752570568899,0.7880370102936749,6846,no,194650
telecommunications,telekomunikace,0,0.8338877336560188,0.0,1.0,7361,yes,78249
cent,%,7,0.5443769251013248,0.0651208896210597,0.8931564838329713,6679,no,533892
accomplished,úspěšné,6,0.515365049350954,0.0220716322246862,0.9589316602655829,6608,no,293551
duck,duck,0,0.4825262255377738,0.0,1.0,5993,no,78432
millions,miliónech,6,0.6802490089853075,0.0362490218799234,0.9494080648956568,5851,no,528626
loyal,oddaný,5,0.6657292249012019,0.0860563245474694,0.8855307546007241,7322,no,143758
holmes,sherlocka,3,0.6067680828529276,0.041980807177218,0.935289589204126,5806,no,4121
raiders,chiefs,5,0.4615835779805246,0.0466541606912073,0.9082040605384069,6615,no,8322
diplomat,právník,5,0.6468592266268328,0.165373962125636,0.7963959557234562,6717,no,20902
monroe,monroe,1,0.5920134609862382,0.0064626102305678,0.9892015561834776,6229,yes,3856
associates,společníky,8,0.4823098362087697,0.0492364720141575,0.907371246394758,6599,no,126010
hosting,internetového,7,0.4821123605881506,0.0408869134743124,0.9218222366606398,6186,no,619516
defended,útočila,8,0.5740547257629662,0.1069793961583998,0.8429162464626818,5919,no,62483
tactical,taktickou,3,0.7476953519076555,0.0570000742373784,0.9291656540034752,5797,no,67197
bigger,mnohem,2,0.6028381494827504,0.120683328642287,0.8332000745091485,6100,no,606587
extends,zasahuje,0,0.6919904881636221,0.0,1.0,6347,no,127925
rpm,otáček,3,0.6052147751747343,0.0378761993743617,0.941102890767642,7222,no,41601
voluntary,dobrovolného,7,0.6542434610209755,0.104907354054516,0.8618096009762121,7265,no,152096
proportion,procentem,5,0.6385548761890731,0.0813796240631501,0.8869624611202277,7154,no,186713
permanently,setrvale,3,0.5416871793673956,0.1284174478909441,0.8083620935191118,5995,no,140804
publish,zveřejňoval,8,0.6670806388808467,0.1680136145487121,0.7988088004932197,5859,no,230884
operators,provozovatelů,5,0.6319552700020478,0.0736436043774454,0.8956296458916435,5905,no,233328
ers,broncos,6,0.5218865489957576,0.0591512756314251,0.8981972031349611,7342,no,54763
avoided,vyhnout,1,0.6020498180856855,0.0186249051174139,0.969992486529342,7301,yes,171596
itv,itv,1,0.6841750130502742,0.0057994106712945,0.9915947454399632,7156,yes,1084
biblical,biblického,6,0.7226783197437602,0.0928474114690623,0.8861502366933501,5639,no,88874
governance,samospráva,9,0.615093275918713,0.0357766883788687,0.9450325098078864,7092,no,152407
thunder,hromu,3,0.4694791062597215,0.1254393454085424,0.7891486722982172,6391,no,37707
kitchen,kuchyně,5,0.6379975425174123,0.0670840238985057,0.904856364009758,5862,yes,756155
reformed,protestantská,9,0.5481559225350339,0.1023348177091398,0.8426805927003256,5782,no,23373
gif,obrázek,2,0.5436163365676734,0.0963569386648784,0.8494359961673954,7194,no,21484
para,anda,8,0.3585087434982221,0.1285493737143006,0.7360697436889047,6619,no,31456
seized,zabavený,4,0.6743401330136873,0.0524711923384759,0.9278063088614475,7186,no,90797
carved,vyřezávaný,1,0.6597025222251571,0.0210720549575927,0.9690469420218432,7296,no,81696
reynolds,reynolds,0,0.6345332167811709,0.0,1.0,6511,yes,1702
interpreted,interpretován,2,0.7012291494980422,0.0363905196110955,0.9506649278278516,6302,no,94172
illustration,ilustraci,0,0.7521888377024883,0.0,1.0,6341,no,112826
devon,herefordshire,5,0.6325126176960935,0.013513043023665,0.9790828076262332,5774,no,1731
knee,kolenní,7,0.6851775332988097,0.0557117182508478,0.9248042563253276,6665,no,223033
discovers,probudí,6,0.6557090082992679,0.1151075083919883,0.8506680826118135,5798,no,52200
manages,snaží,1,0.6561896531416535,0.0154011436180379,0.9770676672575834,6197,no,145730
atp,fosforylace,8,0.4505938891127634,0.1008251519946547,0.8171532999800534,6688,no,498
mate,partnerky,5,0.3837855096959318,0.0470704330988778,0.8907513430276751,6338,no,129778
assassination,atentátníků,9,0.7324280762495903,0.0745547639147077,0.9076129501099072,6509,no,51835
limestone,pískovce,4,0.6633358602114399,0.0182123303217676,0.9732780006245496,7176,no,37104
earn,odměnách,7,0.5570612222594339,0.0334662138890439,0.943328265817222,5893,no,516153
particles,částicích,9,0.6646276408747528,0.1098990863702458,0.8581080774821571,6282,no,154105
governance,decentralizaci,1,0.6485128085467281,0.0023571557508536,0.9963784536387428,7092,no,152407
vandal,vandal,0,0.761722303934748,0.0,1.0,7210,yes,1865
permit,povoleno,5,0.6708696070085682,0.0784945037238249,0.8952518507363422,6676,no,353092
doctorate,univerzitě,3,0.7646524732605806,0.088239534052232,0.8965407891085223,6757,no,29468
quarterfinals,čtvrtfinálovém,7,0.7138981691483929,0.0551454177820776,0.9282935080413546,7248,no,8293
assassination,atentátníka,5,0.7437132385259071,0.0632696016383909,0.9215973395103302,6509,no,51835
jamie,steve,6,0.6230500221335583,0.0469347483044564,0.9299465444956728,5899,no,3726
copied,zkopírování,9,0.629502474318969,0.0936795564770773,0.8704619964437458,5940,no,82587
highlights,okamžiky,6,0.4762432090044037,0.0336865087235659,0.9339389183402396,6957,no,227178
vital,nejdůležitější,8,0.6048221624792615,0.1030867591179666,0.8543784998706107,6382,no,630063
andrews,smithová,4,0.5595698894176585,0.0791537392145177,0.8760751353695414,5931,no,1368
abstract,abstraktního,3,0.7387578063151943,0.0524751300164942,0.9336792901218454,5863,no,137841
slovakia,chorvatska,9,0.6358410728597019,0.1104062253464517,0.8520514236877658,6013,no,576
wheels,koly,5,0.6099920324915038,0.0276304277354826,0.9566664767021436,5920,yes,219741
strings,flétny,6,0.5977479950491513,0.0448407696295749,0.930218559529291,5912,no,127712
ferdinand,ferdinandu,4,0.5594240978618958,0.080502331409931,0.8742006459999867,6031,no,594
discusses,popisuje,1,0.643536261972212,0.040733231811185,0.9404719453647324,7113,no,126888
salvador,uruguay,9,0.6267762828928353,0.0765184503824022,0.8912000236002672,5997,no,1692
jeffrey,steve,3,0.582633330037627,0.0265406749270797,0.9564317014337842,7112,no,2050
stronger,slabší,2,0.6870980677465784,0.1053293073979705,0.8670801757968583,5850,no,349797
roberto,alfredo,4,0.670021677905227,0.060392323945813,0.917317680393907,6835,no,670
solve,problému,2,0.6868027388156355,0.0695463829308657,0.908049892660317,5785,no,353462
mediation,arbitráží,7,0.6189574924505764,0.0588390962642897,0.9131906279200204,6164,no,66004
catalogue,katalog,1,0.6354945118257221,0.0358585697804535,0.946587614233238,6062,yes,68576
garcía,rodríguez,6,0.6620234081808445,0.0342483845042821,0.9508117593386836,7343,no,0
heir,dědic,1,0.716760042548032,0.0380778237273271,0.9495549634847854,6274,yes,34885
aids,prevenci,6,0.5275864097176224,0.1318321629281436,0.8000781773567626,6204,no,142028
richardson,richardsona,0,0.6526657244769347,0.0,1.0,6092,no,6934
cliff,srázu,1,0.5336010498951302,0.018226056329169,0.9669714370251308,6142,no,55687
winnipeg,montrealu,8,0.6738055587418014,0.0557636707576556,0.9235663066602824,6384,no,3031
garcia,carlose,7,0.5816440468375383,0.0223499000264358,0.9629964834209352,7011,no,1943
llc,dceřinou,5,0.5152651226225049,0.0686639629486811,0.8824104422174558,7334,no,18476
forget,řekni,0,0.597328133318463,0.0,1.0,6395,no,726877
kerry,mccain,2,0.5398390113863858,0.0247663414362029,0.9561351281698084,7023,no,2868
collegiate,univerzitním,9,0.475626062118069,0.115773821820224,0.80423766563961,5826,no,24334
extraordinary,výjimečnou,7,0.5617107929439131,0.0779431486292759,0.8781479428742678,6401,no,264752
cent,procentu,5,0.5550748644810286,0.054422950241356,0.9107085391829588,6679,no,533892
grain,surovinu,7,0.5899663202442673,0.1286958369620092,0.8209230364065631,6518,no,179534
lit,„světlo,0,0.5122335123741729,0.0,1.0,6897,no,124561
shoes,boty,0,0.6675312073055862,0.0,1.0,7408,yes,1042624
salem,charlottesville,5,0.4351347557150275,0.0099511221478811,0.9776422424461956,6556,no,8137
ruth,mildred,3,0.5797930939388317,0.0851008222547438,0.872008420919334,5684,no,2530
skill,zručnost,5,0.7335504029203164,0.0919363714434908,0.8886276869616171,6250,no,429058
rebel,rebelů,6,0.6322930061222143,0.0379367635082146,0.943397376202592,5777,no,52615
baroque,baroku,7,0.7088019304167783,0.0552687963033677,0.9276653399082374,6350,no,12336
ibm,počítačů,4,0.6400181376691705,0.147819502103728,0.8123731405542665,6049,no,3448
terrain,zasněžených,8,0.5848169687716358,0.1525819839609774,0.7930808236226166,7203,no,123228
jacksonville,louisville,3,0.6669104119249616,0.0127262876871816,0.981274866859832,7128,no,11188
dear,miluju,7,0.5452668172803861,0.0557404806739265,0.9072549021223968,6854,no,208756
attract,přilákaly,2,0.6654206050702991,0.126137018885198,0.8406470797983373,7048,no,346464
monroe,jacksonville,9,0.561208473315361,0.037267597901445,0.9377291763300184,6229,no,3856
diving,potápěčů,7,0.6389498134776658,0.0934434941866128,0.8724135062284781,6525,no,138266
crop,plodin,0,0.6795688416784547,0.0,1.0,6843,yes,180772
seeds,rostlinky,8,0.6260754357277891,0.0550807431631105,0.9191363965121826,5743,no,242701
kitchen,koupelny,4,0.6459565535660142,0.0591250128499037,0.9161444353871724,5862,no,756155
stretch,délce,4,0.519121317192612,0.0316583573318974,0.9425208322016816,6426,no,309489
wrestler,wrestler,2,0.6145568630189274,0.0509525618905515,0.9234382564942908,6122,no,16374
interactions,interakcí,4,0.7493124482108335,0.036025544444887,0.9541273378064112,6476,no,166569
expertise,znalostech,6,0.651087712703319,0.0706175494964216,0.902151815713272,7082,no,567356
layers,vrstvami,0,0.7109264329150862,0.0,1.0,7181,no,219864
hopefully,snažím,9,0.6608137798549337,0.0900689680394998,0.8800492243401994,6765,no,274720
vinyl,dvojalba,7,0.5577303080927412,0.1407737898365553,0.7984639027116994,6287,no,112348
lat,neum,8,0.3089688395140346,0.0402625984480777,0.884710841947609,6116,no,7774
rendered,použit,2,0.4607728886549511,0.0100621482231679,0.9786291430436334,6833,no,106816
boarding,docházku,4,0.5415593104721583,0.0411298919948579,0.9294136705799244,7043,no,75344
reserved,rezervované,9,0.5707659476736384,0.1104686497468747,0.8378405175468729,6839,no,142397
screenplay,celovečerní,8,0.6891605858158604,0.0672327966700564,0.9111139808639082,6075,no,28645
reveal,odhalit,0,0.7184498180305592,0.0,1.0,6067,yes,308012
inventor,vynálezů,8,0.644487287400441,0.1668419172676152,0.7943597786106119,6975,no,40147
holes,otvor,6,0.5606556373063435,0.0985926075379687,0.8504469169102569,6872,no,270893
hide,skrytý,6,0.6030302315083894,0.1050156850470044,0.8516823802079105,6278,no,266447
centres,střediscích,8,0.6007791329062802,0.0898560279421709,0.8698936384417757,5680,no,151535
georgian,arménský,9,0.6064765629355865,0.054131805623667,0.918057644740824,5716,no,633
comedian,zpěvák,4,0.6315957413898239,0.1072640157576467,0.8548249316328136,5865,no,35999
heinrich,georg,8,0.6631119165883446,0.0666542756680096,0.90866351939116,6600,no,140
unified,jednotné,4,0.5468074492610341,0.0631457917121071,0.8964743730005237,6568,yes,78099
foods,potraviny,0,0.7040607234342882,0.0,1.0,6072,yes,805974
publish,uveřejnění,9,0.6592412857865645,0.1758529676429943,0.7894214133065787,5859,no,230884
atomic,atomovém,8,0.6631401366881157,0.0777525997243862,0.8950555243652755,5766,no,63007
imo,myslím,1,0.6019687102443485,0.0479558589887386,0.9262131926396832,7140,no,8686
evaluation,evaluace,3,0.6641862132392133,0.0436404403611607,0.9383458645712438,5887,no,359796
harmony,harmonii,0,0.66347964250724,0.0,1.0,6803,yes,132933
dialect,dialektech,4,0.7066964138751163,0.0486916994028807,0.9355408186242384,5852,no,28135
assists,doskoků,8,0.4953761938462936,0.209882359488513,0.702403666717565,5871,no,165616
boarding,ubytování,8,0.5127621635998372,0.0699270388671791,0.8799925610923992,7043,no,75344
liked,oblíbila,2,0.6469355323583506,0.0676376080571635,0.9053454373924084,7205,no,405357
triangle,trojúhelníka,2,0.5969266013604265,0.0523318457322597,0.919397512706078,6093,no,59398
dressed,oblečeni,6,0.7384757573325711,0.040029835429595,0.9485811845133088,7273,no,217155
pronounced,vyslovované,1,0.6240313078671312,0.0077313208502524,0.987762301062428,5791,no,120440
joy,láska,3,0.5561100943962523,0.0860891277342095,0.8659463842877084,5860,no,370645
neighbouring,sousedícím,9,0.606070017932954,0.0796519760390173,0.8838421740308463,6526,no,40535
wireless,bezdrátových,5,0.7611763855786589,0.0470707417280942,0.9417619436706892,6409,no,367025
powell,harrisona,4,0.6010139784220931,0.0384766265396363,0.9398323818346964,5755,no,1410
holocaust,holocaustu,1,0.8199564313055255,0.0097650578673051,0.9882309208635296,6040,yes,15312
wizard,kouzelníka,8,0.5432908781785188,0.0743722314878423,0.8795909447659656,6068,no,52393
unified,sjednoceného,5,0.5355687723366158,0.0743844686365253,0.8780489000798656,6568,no,78099
preparing,připravující,4,0.6823872379953718,0.0312233601353618,0.9562459411096894,7153,no,335680
thermal,teplotně,9,0.6845172887296607,0.085777366674395,0.8886434352456972,6643,no,122186
finite,nenulových,4,0.6845797408774562,0.0210090706933924,0.9702247678125452,6992,no,45438
deeply,upřímně,9,0.5019521197975934,0.2646727816437817,0.6547558249853933,6238,no,306771
entities,subjektů,1,0.7167582906459966,0.015689262554953,0.978579677839884,7168,no,185095
winnipeg,toronto,1,0.7198882334526515,0.0096809960468055,0.986730531311679,6384,no,3031
moments,moment,8,0.5844538541479242,0.1323990801887462,0.8153051011624025,6461,no,401837
playwright,básník,1,0.7131608932845586,0.0943936423432327,0.8831117427012514,6597,no,20874
workshops,veletrhů,7,0.5777028159727613,0.1227902494916602,0.8247088293297361,7202,no,244888
southampton,northamptonu,4,0.7089492470165362,0.084952121342249,0.8929941114500549,7235,no,1535
jets,letadla,0,0.542538469642553,0.0,1.0,6380,no,46885
ash,jehličí,9,0.4100673089574483,0.078911688888249,0.8386194719284233,6497,no,63688
recommend,doporučuju,1,0.7575383668772291,0.0137796125839515,0.9821349781142434,5682,no,771284
millions,tisíce,9,0.6720789165284342,0.0444191143367966,0.9380052527385778,5851,no,528626
idol,idoly,9,0.4217361177893582,0.0941353886070227,0.8175216358340757,6419,no,36376
rica,ekvádoru,3,0.735451236967656,0.0159007717830116,0.9788371208197724,6681,no,4915
hoped,doufal,3,0.7059135380594936,0.0267663260203978,0.9634679109763562,6965,yes,177813
connects,propojuje,1,0.7765175487916108,0.0090597301488102,0.9884674233946406,6089,no,104273
pin,náramek,9,0.4493148547156615,0.0797695081053674,0.8492310230450891,5936,no,142741
happening,podívám,9,0.5266427469623376,0.0556443960158677,0.9044382197222058,7066,no,467658
dressed,oblékla,9,0.6344734234137825,0.1440321693483836,0.8149889086379557,7273,no,217155
dragons,draků,1,0.588007615276726,0.0738329343158248,0.8884430179424959,6482,no,31852
arbitrators,wikipedistů,7,0.6483823440915334,0.0728622104894999,0.8989771083515145,5946,no,7500
achievements,počiny,5,0.6011495537935976,0.0547310595022053,0.9165533202343312,5638,no,156769
rhodes,davies,7,0.4396302178653751,0.1073612516993568,0.803724084061513,7152,no,1372
conferences,kongresů,5,0.6815903162857088,0.1299766449396403,0.8398448296325489,5837,no,169878
rhine,vestfálsko,9,0.5729953230420198,0.1161609676457463,0.8314446676096946,6740,no,291
regiments,pluk,3,0.7388083753567007,0.0585264609554305,0.926597386330027,6469,no,14610
monarch,monarchů,7,0.6180271484654374,0.0868035667100339,0.8768448013954333,6316,no,21965
kilometres,kilometry,2,0.7100993782998308,0.0630259312886691,0.9184790220847704,7051,yes,58331
genes,genomu,6,0.7160878529018965,0.104844697855753,0.8722858561778426,6726,no,138907
scales,stupnici,1,0.4915480296664726,0.023774079441313,0.9538655939244004,7123,no,100517
