en,de,position,score,rel_score,ratio_score,index,correctness,freqs
endings,wortstellung,7,0.4405969752849725,0.0278625877359364,0.9405229609226852,6561,no,23479
mammals,säugetieren,2,0.7769964526001805,0.0251760176133218,0.9686152061456046,5816,yes,47222
tiny,länglichen,9,0.4777716637149628,0.239657454953727,0.6659496405743167,5568,no,512380
geology,geologische,7,0.7385428518510229,0.150128483722238,0.8310641091789084,6442,no,29529
midnight,midnight,4,0.5945405396254062,0.1408660387727094,0.8084514839674837,5942,yes,115301
portraits,bildnisse,5,0.7487250347067996,0.1140312811590841,0.8678290972061566,6730,no,59414
bicycle,radfahrer,7,0.6412700141674567,0.1026358001884596,0.8620311896912338,6473,no,131062
arc,lichtbogen,6,0.4053422789656798,0.1360875653266627,0.7486515256569733,5443,no,65925
mate,teamkollegen,0,0.4424155146678689,0.0,1.0,6338,no,129778
brien,coughlin,9,0.6282825804245917,0.077534788866221,0.8901489361984305,6106,no,814
burton,burton,0,0.6125961307858908,0.0,1.0,6312,yes,2905
napoleon,bonapartes,3,0.7629979099131983,0.0587012792570245,0.928561108455878,6259,no,1387
tune,liedes,3,0.6601276927452513,0.0601042069668981,0.9165488129713228,6782,no,197728
sandy,sandige,1,0.4968664602305283,0.006629633352219,0.986832800816697,5400,no,66322
recall,schmunzeln,9,0.4958988857071545,0.046953149791613,0.9135065418913408,5813,no,275207
lecturer,assistenzprofessor,3,0.7506248208452266,0.0450377442788698,0.943395924034901,6691,no,41066
transformation,transforming,8,0.5957637153191069,0.1160256795591301,0.8369943688484174,6328,no,192718
predominantly,überwiegende,5,0.6679442585006993,0.1383852864449102,0.8283762671077061,6502,no,67836
shock,shock,7,0.4625722742039866,0.0200227613661804,0.9585102210126876,5576,no,259493
commanders,befehligten,5,0.6846703290085209,0.0848716229865647,0.889711505959448,6555,no,31867
nominate,votieren,9,0.5375573479897047,0.0765480865260388,0.8753502538429719,6427,no,29071
witnesses,täterschaft,9,0.5931354685419967,0.1081750393428651,0.845753003660078,6949,no,128917
unified,vereinheitlichten,9,0.4339453464314769,0.0770689747014021,0.8491843153621483,6568,no,78099
nobility,adels,7,0.6987088787638183,0.0426847583868106,0.9424263222019824,6563,no,21336
jorge,enrique,4,0.6898828952090037,0.0896687772407394,0.8849739146104901,6865,no,529
roller,coasters,5,0.5487178992570324,0.0376736097086238,0.9357534869918616,6856,no,79654
edgar,faulkner,8,0.4944425043344785,0.1081567765480079,0.8205162535381457,6041,no,1556
illustrate,veranschaulicht,5,0.5389118844153227,0.0789866549726326,0.8721688919173186,6276,no,119205
witnesses,mittäterschaft,3,0.6295773957680506,0.0717331121168112,0.8977156176753193,6949,no,128917
mistakes,verständnisprobleme,5,0.6272308441348697,0.0741540530262453,0.8942748078460386,6940,no,294825
bike,bike,1,0.7042825886137216,0.0092357650602872,0.9870560231383944,7002,no,539581
exterior,außenfassade,1,0.7240745858791193,0.0036870572823275,0.9949337021029157,6998,no,169273
armies,fußtruppen,3,0.7278744405559481,0.1175077470487161,0.8610004459856592,6138,no,51252
wording,formulierungsvorschlag,0,0.7270226696696649,0.0,1.0,6002,no,55463
aboriginal,ureinwohner,5,0.6257735610611762,0.180316515486525,0.7763072381950423,6554,yes,28782
efficiency,energieverbrauch,6,0.7008882415459471,0.1055217661737153,0.8691462591441468,5612,no,492209
estates,grundbesitzer,9,0.6390484218094942,0.1071805706422313,0.8563704014097724,6211,no,43551
plates,deckeln,9,0.4881338777902201,0.0478354688796502,0.9107496180950168,6225,no,164087
dale,hollingsworth,8,0.5156430743423235,0.1303745920927748,0.7981872650445965,6167,no,3913
speaks,sprachlos,6,0.5588308490316418,0.0541530800458842,0.9116566071685128,6243,no,217215
churchill,attlee,3,0.5731433519237304,0.202386530402599,0.7390345168963608,6945,no,2825
accomplished,erfolgreicher,1,0.5520592824263597,0.0015548209747114,0.9971915076491736,6608,no,293551
bibliography,bibliografischen,7,0.5706989234793813,0.0877248078426529,0.8667654222205626,5409,no,23054
hosting,veranstaltungsort,3,0.5207383070841499,0.0045176868170661,0.9913990761276,6186,no,619516
threats,drohung,4,0.6425942671723797,0.0999004531584146,0.8654529784213048,5515,yes,208551
pet,haustieren,2,0.546562633458059,0.1052694122339024,0.8385022446661821,6423,no,535006
arrives,reist,3,0.7596973816391765,0.0364441863262632,0.954223987551112,5674,no,146400
pipe,docht,7,0.4951691346560739,0.0126875480391622,0.9750174636438208,6268,no,186886
revolt,revolten,2,0.7481032307228965,0.0456874332444026,0.9424439775896826,6820,no,34363
lab,laboren,5,0.5927366184552674,0.0808651745178787,0.8799510699623352,5464,no,222926
annie,emily,1,0.608908047369346,0.1039640658964197,0.8541616876831583,6737,no,3876
bulk,hauptanteil,6,0.5054927996363834,0.0571516963363203,0.898423077546478,6784,no,208183
prepare,vorzubereiten,0,0.7035540659713758,0.0,1.0,6047,no,566980
coin,münze,0,0.7338655354389639,0.0,1.0,6172,yes,126345
curtis,simmons,4,0.5962915995992595,0.0709759389408299,0.8936319619322142,6010,no,1980
confederation,konföderation,0,0.6047241671714801,0.0,1.0,6754,yes,6666
telegraph,telegrafen,2,0.6495172017261304,0.1233125538603008,0.840440209543006,6056,no,17569
developer,entwicklerstudio,8,0.6509284314574135,0.0914105480230158,0.8768614466574354,5655,no,254410
burn,verbrannt,7,0.5134166161539706,0.048061130776482,0.914402429946284,6025,no,352436
hopes,erhofften,8,0.5915458311535192,0.0921819199585508,0.8651774484674365,6356,no,332841
employee,mitarbeiter,4,0.5990466933901626,0.0731084303564918,0.8912328006234949,5579,yes,607485
franco,gabino,4,0.5474884029428608,0.0861191186247649,0.8640812874006052,5978,no,1134
ash,nasser,1,0.4171991365666838,0.1188065164084566,0.7783483891466219,6497,no,63688
alexandria,smyrna,4,0.5762390399963324,0.2509276692642805,0.6966419629138852,6543,no,7066
negotiations,geheimverhandlungen,4,0.7496595959611618,0.0807103641816434,0.9028019219676936,5602,no,192398
fees,entrichten,8,0.64631617529363,0.090560764143692,0.8771019158058547,6969,no,777365
consequence,resultierende,1,0.5966461529950826,0.0548994489394669,0.9157396676817996,6680,no,216076
bros,pictures,2,0.6194760467423277,0.1117683626953802,0.8471532072548428,5760,no,6474
customer,endkunden,5,0.6741534201904473,0.1146013067847198,0.8547060285467831,5748,no,1439964
stan,stan,0,0.661012200142661,0.0,1.0,6786,yes,3580
automated,automatisierte,0,0.7256715392654636,0.0,1.0,6692,yes,168907
dorothy,helen,2,0.6470171338883894,0.0851908322955937,0.8836521367835164,6763,no,3052
purely,primär,3,0.5882089618242459,0.0909763727232071,0.8660507403567165,6474,no,156451
sensitive,unempfindlich,9,0.5837769716690533,0.0611471199285111,0.9051871053893468,5842,no,371115
emily,emily,0,0.7736329012528883,0.0,1.0,6060,yes,6218
nationally,landesweit,0,0.6530227580832408,0.0,1.0,6649,yes,119931
tin,zinn,2,0.5042056501157055,0.0344431080954832,0.9360564605962034,7010,yes,86913
shrine,haupttempel,5,0.6137022712027447,0.1669461061422474,0.786144298781436,6587,no,28783
karnataka,pradeshs,8,0.6191157238906291,0.0499822494693626,0.9252990571494812,6590,no,647
memphis,philadelphia,9,0.5916473677251594,0.2095655404753816,0.7384396352948821,5996,no,10784
renowned,berühmten,1,0.6657764334896867,0.0071820516410614,0.9893276453157938,5541,no,188020
girlfriend,verlobten,8,0.708557525831774,0.1216468675216408,0.8534735921713482,5970,no,208460
marines,fallschirmjäger,9,0.6228277067630285,0.1172314702927316,0.8415917619464927,6645,no,13557
canon,regularkanoniker,4,0.5193423813276757,0.1063038940613058,0.8300894638984085,5780,no,40018
disk,dateisystem,4,0.6278276912595799,0.0366079051061978,0.9449037569533756,5729,no,242281
aux,une,7,0.5306117860812802,0.0966645237973664,0.8458980161133979,6758,no,7780
infection,virusinfektion,3,0.7753034265492526,0.0610790793151592,0.9269723136401172,6747,no,402091
acknowledged,widersprach,7,0.5945901380147283,0.0254839548463928,0.9589017584514684,6705,no,171634
toy,teddybären,5,0.5355075006705777,0.0541097590954489,0.9082290109402142,6472,no,214959
passion,leidenschaft,0,0.6990186326008914,0.0,1.0,5848,yes,412537
padding,#ccd,8,0.6266959405641672,0.0676421523187751,0.90258038121181,6540,no,40423
agenda,bildungspolitik,6,0.5985609157337382,0.0969302826882116,0.8606304682098871,6574,no,282725
telugu,tamilische,8,0.602589346339266,0.0505802532125748,0.9225618380780742,6886,no,1902
contributors,artikelautoren,2,0.6953875849399344,0.0040740312552525,0.9941754755930516,5623,no,69201
fringe,privattheorie,8,0.5085362436496157,0.0501650969349788,0.9102112465266526,5847,no,46715
admit,akzeptiere,9,0.6156398620144121,0.0778016713162419,0.8878035601032513,6577,no,348615
estimates,abschätzung,8,0.626407140904564,0.2051085066704594,0.7533317535651624,6896,no,243130
disorders,funktionsstörungen,2,0.7780737341382009,0.0278758282679861,0.9654124407180492,6653,no,256984
cleaned,überarbeiten,9,0.5886203087894667,0.0604804479867412,0.90682425285233,6535,no,148462
butterfly,schmetterlings,1,0.5968937170475209,0.0280119975017654,0.955174041700084,6132,no,57621
circus,affentheater,9,0.5396889948182368,0.1445334214543405,0.7887625163733865,6658,no,44038
liu,huang,3,0.7872505073681293,0.0626338083322726,0.9263031365855302,5539,no,3257
burton,bailey,6,0.5744645891910605,0.0381315415948303,0.9377541912549922,6312,no,2905
instructor,lehrgang,6,0.5918607694967368,0.0635304466255125,0.9030648488067892,6562,no,181012
marble,marmorsäulen,2,0.7572143908577817,0.0631709760758338,0.922998411939074,6901,no,78932
investigations,nachforschungen,6,0.6395968423425731,0.0725763332644244,0.8980917342153945,6571,yes,124155
ips,accounts,4,0.5590066653863393,0.1183041222196468,0.8253325882527236,5622,no,1532
bike,rennrad,6,0.6643602053944966,0.0491581482795122,0.9311045777219468,7002,no,539581
arguing,argumentiert,1,0.7514114431082124,0.0025628738252361,0.9966008473131288,5484,no,102469
disorders,angststörungen,5,0.7696590437174672,0.0362905186887199,0.9549717248057392,6653,no,256984
observer,beobachters,1,0.6357932853893362,0.0931485554153598,0.8722140091279011,6119,no,57335
naked,nackt,0,0.6002826397078693,0.0,1.0,6810,yes,176179
slovakia,tschechoslowakei,4,0.7184437631896432,0.1391032792528017,0.837789331234108,6013,no,576
hybrid,crossover,5,0.4924580012268298,0.2217324433967095,0.6895331699465846,5891,no,170137
surrey,hertfordshire,8,0.6865825762126401,0.0319196044943372,0.9555747980292424,5818,no,2459
allan,allan,0,0.6317191131169111,0.0,1.0,5551,yes,1383
brooks,barnes,7,0.6129286276996067,0.073597223402408,0.8927975934420104,5764,no,5368
drives,festplatten,3,0.509152315587445,0.0315030521040028,0.9417317315492156,6607,no,272568
efficient,effizientere,3,0.7870563402172641,0.0177263254778092,0.9779737732515654,5472,no,657927
imprisoned,gefangengehalten,1,0.8020773379939239,0.0607219285874935,0.9296221833520026,6121,no,46477
divorce,verlobung,5,0.6728949768345209,0.1514178098782549,0.8163102497996128,6512,no,266134
nigerian,tansanischen,6,0.650782122770869,0.1047912727363107,0.8613089431689566,6051,no,2582
voltage,stromstärke,5,0.7333002372110673,0.0307590276303186,0.9597426154675264,6439,no,132096
nephew,neffen,5,0.7901583395431051,0.0431882617365864,0.9481749110510964,5841,yes,46102
moderate,moderat,3,0.6220310776374396,0.090984806598408,0.8723944183993627,5932,yes,202965
dancer,tänzer,2,0.749552461565556,0.0317270912156695,0.9593908593886448,5479,yes,54144
speedway,eurospeedway,2,0.6540396800518755,0.0694477534564125,0.9040097308675412,6468,no,6178
landmark,landmarke,1,0.5854829172486065,0.0079193599039043,0.9866543149414492,5524,no,78541
triangle,dreieck,3,0.5296847981076589,0.0362608866957526,0.9359286806677424,6093,yes,59398
discography,musikalbum,8,0.6105096937470609,0.1330466945833154,0.8210671084649463,6264,no,6644
rica,venezuela,5,0.726009159255651,0.074857386612533,0.906529512315459,6681,no,4915
sanctuary,sanktuarium,6,0.4993399135283873,0.0649610251359592,0.8848823018269001,6481,no,64770
sail,segelte,5,0.6657374627211923,0.0207000307326573,0.969844259775928,6588,no,82136
consumption,verbrauch,0,0.7425439256713928,0.0,1.0,5695,yes,423879
barrier,barrieren,1,0.6048964218929045,0.0781609885778146,0.8855718606083914,6982,no,147355
physicians,medizinern,2,0.7093995798597148,0.0220315423003333,0.9698788558035784,6393,no,209058
kenny,robbie,5,0.6136245314043686,0.0970766258640346,0.8634072494870404,6362,no,3023
proven,widerlegt,5,0.6114425237251613,0.0622630105073088,0.9075812690506648,5976,no,487133
walsh,mcconnell,8,0.620571561051543,0.0447031021370237,0.932805043374464,6995,no,909
thesis,doktorarbeiten,6,0.6831711381194017,0.0961677672995779,0.8766034049745312,6026,no,119092
landmarks,hochhäuser,5,0.5841577704705918,0.0654964300866995,0.8991826266488927,6652,no,36399
timeline,hauptartikel,4,0.5002305387190794,0.0612268745967351,0.8909501003199051,5598,no,81085
iceland,isländische,6,0.6418659980815464,0.0972154377400487,0.8684645114486202,5784,no,1304
praise,überschwänglich,8,0.5924781247770916,0.1373904614097941,0.8117600017181521,6123,no,179103
afternoon,abends,9,0.7235104472008502,0.0829371742266915,0.8971573949466434,5811,no,532017
hydrogen,wasserstoffperoxid,8,0.7762526905445125,0.1027842968410962,0.8830717042444454,6156,no,100436
stevens,harrison,5,0.5992542331246727,0.0526357444509907,0.9192567054846592,5578,no,2956
stronger,stärker,5,0.6134106738713034,0.0609660399755818,0.909596463336034,5850,yes,349797
conquest,eroberung,0,0.7690848989262882,0.0,1.0,6021,yes,33817
traveling,reise,3,0.6275079751390196,0.0673135518632781,0.9031210904565776,5771,no,326384
comparable,vergleichbarem,3,0.63211950673247,0.0575219200039799,0.91659155356112,6104,no,176111
footnotes,literaturangabe,6,0.5656012922701358,0.0311553334598699,0.9477922286631372,6318,no,15097
spy,spionin,5,0.6204555018647722,0.0553301460366224,0.9181247097974832,6141,yes,90489
bag,plastiktüte,6,0.5830975631716722,0.0312012378985784,0.9492083692101976,6943,no,708102
barnes,barnett,4,0.6019564218581188,0.0119167155208659,0.9805876576197065,6704,no,3001
jets,bombers,8,0.5294810921598473,0.2004765291826413,0.7253586738173395,6380,no,46885
tyler,darnell,2,0.5865128030427211,0.1194038319001459,0.8308527863069698,5981,no,3957
thames,mersey,3,0.5651889905577255,0.1644694562500295,0.7745939117547656,6951,no,877
plymouth,plymouth,0,0.7304513071913769,0.0,1.0,6161,yes,2021
pet,hund,5,0.5113254488833552,0.1405065968086062,0.7844435576047055,6423,no,535006
praise,lobend,9,0.5873016855426725,0.1425669006442133,0.8046677123219707,6123,no,179103
loved,glücklich,7,0.6095558992665318,0.0864491690900399,0.8757923282165655,6254,no,845888
morocco,libyen,8,0.6744204325563155,0.1772462981672384,0.79188303150382,5611,no,2393
sprint,sprint,0,0.7274849185304799,0.0,1.0,5635,yes,47235
graves,beerdigten,5,0.6176579686472703,0.0490132199003605,0.9264806688179554,6977,no,29787
diet,ernährungs,3,0.5808996259765906,0.0619950655326771,0.9035688638412354,5845,no,1259119
karen,jennifer,6,0.569872456729297,0.1224135532621122,0.8231748850975172,6269,no,15155
northeastern,nordöstlichsten,7,0.6988340996108423,0.0451983115467407,0.9392522276329064,5763,no,22339
capita,durchschnittseinkommen,0,0.7046165587231157,0.0,1.0,5532,no,43179
nonsense,blödsinnigen,9,0.6759945886974813,0.0670477200188045,0.9097659457176276,5411,no,86487
gathered,zusammenkamen,5,0.602489914700368,0.080098409793727,0.8826548786150239,6205,no,248810
buddhism,jainismus,9,0.7117893089561127,0.1457857426506252,0.8300023509575243,6387,no,2144
accuracy,ungenauigkeiten,6,0.6979969872225207,0.075046256803558,0.902921010715118,5735,no,213289
belfast,nordirischen,8,0.6336685290622012,0.1429464141699419,0.8159365649403776,6218,no,1350
sovereign,souveränen,6,0.6092296808477545,0.0432813547418419,0.933669543684064,6859,yes,84672
variants,modellvarianten,4,0.635670091766768,0.1856798059348354,0.7739333669433378,6349,no,59912
southwestern,nördlichen,5,0.7170767049233044,0.0420130231494191,0.944653416327886,5750,no,21009
module,programmierschnittstellen,9,0.5309785870031163,0.1975647551603977,0.7288222351003842,6487,no,233073
ulster,connacht,8,0.602252852213705,0.1005028487216389,0.8569875013637412,6725,no,557
physicians,fachärzte,8,0.6727474000105911,0.058683722149457,0.9197686284169132,6393,no,209058
workshop,orgelwerkstatt,8,0.5424604494168714,0.106784738269269,0.8355247904881027,5560,no,317618
minimal,minimal,5,0.5777066488887176,0.1305764050416228,0.8156437538395984,6077,yes,282593
bicycle,fahrrädern,2,0.693118459807996,0.0507873545479202,0.9317287839833692,6473,no,131062
copa,campeonato,9,0.6694676965119928,0.1365332755311876,0.8306040808051618,6483,no,360
jail,zellengefängnis,9,0.7017879570563625,0.1144568207490708,0.8597763515782595,5801,no,188390
sending,schickten,8,0.6023533742456013,0.1299289877773448,0.8225698248167371,5765,no,400733
aggressive,aggressionen,7,0.644687043586077,0.1514785794859137,0.8097398642992945,6451,no,250253
spell,spieleinsätzen,5,0.4609585414945192,0.0457998256477483,0.9096219645942412,5438,no,171097
lucas,naylor,3,0.4724404858450691,0.1846280531990842,0.7190124892181489,5587,no,2685
bunch,zuviele,1,0.5852190638539585,0.054120206168734,0.9153497857767864,6637,no,361088
contrary,gegenteils,8,0.6611142739278739,0.073922284582945,0.899430465427854,5446,no,223128
cylinder,kurbelgehäuse,9,0.728993783293862,0.0844032604292108,0.8962336277460745,5536,no,77002
derek,randy,5,0.5866296296550806,0.0360860043036166,0.9420505888470916,6573,no,2146
discography,discogs,4,0.6670146379717445,0.0765417503586317,0.8970599250306989,6264,no,6644
accusations,vorwürfen,4,0.798199198785533,0.0325059901778992,0.9608694027559156,5447,no,55243
fork,flathead,2,0.4414331815848284,0.2234440656479841,0.6639318512132162,5660,no,85598
cornwall,lancashire,7,0.6172642181657082,0.102392971640543,0.8577197961878076,5565,no,1322
nonsense,dummfug,6,0.6950637935777723,0.0479785151385135,0.9354296322353388,5411,no,86487
cameras,kompaktkameras,9,0.7104378005158749,0.1281661929155165,0.8471672041638063,7013,no,310539
accounting,finanzbuchhaltung,4,0.6474154593628925,0.0441647684832803,0.9361393418941064,6528,no,314871
armies,heer,7,0.7127602607894385,0.1326219268152256,0.8431219290401643,6138,no,51252
cuts,einschnitten,1,0.5317904866180352,0.0346241588094424,0.9388713567190492,6163,no,398163
equity,equity,0,0.7082678520819996,0.0,1.0,6821,yes,432799
pet,hundefutter,7,0.5106005776836736,0.1412314680082877,0.7833315054979207,6423,no,535006
clarify,hineininterpretieren,8,0.6612522172639801,0.087237465114524,0.8834486738183134,6569,no,113296
reynolds,fisher,4,0.6075551080842735,0.1139131609246745,0.8421092571664275,6511,no,1702
handled,abzuwickeln,9,0.452285744878676,0.0493630982829774,0.901598301369808,5948,no,209643
brussels,gent,3,0.7077551051295807,0.1383535886731962,0.8364824877860838,5954,no,3606
monks,klöster,8,0.7068717048616201,0.1678221008997286,0.808136173145009,6971,no,48106
madagascar,gabun,9,0.6401989846329261,0.1423316426533802,0.8181136460473578,7012,no,763
rod,ballard,7,0.4289135123682958,0.0349705462607692,0.9246136063306012,6022,no,113157
jumping,hüpfen,8,0.5281174023589348,0.093140358075071,0.8500777551494827,6958,yes,152327
kilometers,autominuten,5,0.6129039582247232,0.1202839708815081,0.8359438745423206,6385,no,86652
reactions,redoxreaktionen,6,0.6712887192514051,0.1702265376916536,0.7977142585506658,6144,no,205489
alpine,alpen,7,0.6342119209302826,0.1359236696942465,0.8235068326292758,5645,no,23242
actively,engagieren,1,0.6507393883038346,0.0053315370549549,0.9918735355448968,5403,no,271962
pounds,pfund,1,0.6678738669240091,0.0145945905428127,0.9786149962197744,6678,yes,515892
richardson,campbell,2,0.658541011868004,0.0452213592828915,0.9357434254279056,6092,no,6934
ecuador,paraguay,4,0.7626117027119625,0.0708901656015167,0.9149490021600588,5711,no,943
keys,key,7,0.4687904707730205,0.0886713712202895,0.8409373260361134,5721,no,258752
independently,eigenständige,9,0.4690376107568076,0.131834755524522,0.780594410855638,5509,no,137261
bailey,chambers,5,0.5948452924238423,0.1066439458122648,0.8479749367496773,5945,no,9459
slaves,versklaven,1,0.7504075449553543,0.108606469342141,0.8735684546066925,5450,no,103015
interactions,verhaltensmustern,8,0.6139536101455301,0.1145413490772959,0.8427698810716671,6476,no,166569
duck,duck,0,0.5232493918672141,0.0,1.0,5993,yes,78432
indie,punk,2,0.6526537417360156,0.1017231056075563,0.8651561139955986,5656,no,56438
touchdowns,interception,4,0.6231550153416116,0.1229753711869802,0.8351824648783852,6908,no,34359
stretch,hindurch,8,0.5445767424454347,0.02772673519537,0.9515523908579632,6426,no,309489
murders,mordes,5,0.7195794665188979,0.0889855811199953,0.8899462926577845,6999,no,46043
arch,pfeiler,4,0.5602095602093746,0.0207934284753562,0.9642111505787118,5720,no,62120
giovanni,pietro,3,0.7528645739671351,0.065296289849309,0.920191379547631,5625,no,687
henderson,dunn,2,0.674673793648489,0.0935540481447633,0.8782209612106966,6199,no,7086
yang,guo,7,0.7052244988901182,0.1072976742744963,0.8679449277592106,5580,no,17370
grain,kartoffeln,9,0.6004177504171732,0.1587313858792628,0.7909088237211921,6518,no,179534
pounds,zentnern,5,0.5903928434330921,0.0920756140337297,0.8650844401285667,6678,no,515892
bow,steuerbord,4,0.4710128107574409,0.0126985094083938,0.9737477522667024,5873,no,133731
flew,jungfernflug,4,0.6610522100609157,0.1774167026420654,0.7884039587465141,5741,no,115830
differ,differieren,2,0.6895708803734393,0.0405580020619206,0.9444509003305848,7009,no,180441
gathered,sammelten,2,0.6519144315984715,0.0306738928956235,0.9550623827057728,6205,no,248810
surely,denn,4,0.776400606360286,0.0361686071570694,0.955488582934976,6019,no,429356
optical,kathodenstrahlröhre,5,0.6801512872220523,0.0805066237734459,0.8941618530357697,5885,no,124269
baroque,frühbarocke,9,0.7795828884635194,0.0735104851807952,0.9138306691250372,6350,no,12336
pushed,stoppte,6,0.5793203214047239,0.0195040500396236,0.967429431783846,5991,no,278522
shoulder,schultern,4,0.7224034713984506,0.084595243687247,0.8951730131586844,6625,yes,341486
resumed,endete,8,0.5633774923762698,0.098813744087189,0.8507776324330112,6436,no,38067
streak,saisonsieg,8,0.479314729143058,0.0191229484086049,0.9616342237558418,6915,no,74188
interpreted,interpretiere,7,0.6291978157801541,0.1178363734433176,0.8422610703188748,6302,no,94172
probability,überlebenswahrscheinlichkeit,8,0.6885946247539276,0.0605025282037163,0.919232735080042,5835,no,175103
bach,violinsonaten,6,0.6181546750157847,0.0878786196892085,0.8755319043049841,6928,no,1550
monks,benediktinermönche,3,0.7566785958134918,0.1180152099478568,0.8650782603346158,6971,no,48106
bacteria,bakterium,5,0.772033540104134,0.0887575438099111,0.89688840246076,6650,yes,272230
payment,rückzahlung,6,0.7453109082253601,0.0547705990804302,0.9315437257575596,5787,no,1083253
abilities,zauberkräfte,5,0.6134207688545465,0.2274460581515673,0.7295100117561022,5485,no,284599
tomb,grabmal,2,0.7121776224965497,0.034033716585841,0.9543913167713424,5582,yes,48227
autobiography,autobiografien,2,0.7311483126883367,0.0783233890234318,0.9032413500585588,6609,no,24649
relegated,drittklassigkeit,7,0.7193633720251529,0.0310657920314402,0.9586026323077478,5499,no,23626
depot,betriebswerkstatt,4,0.6133912136020612,0.0608284384223638,0.909779493612031,6009,no,32021
pond,teichs,8,0.6082726069931956,0.0957547702780038,0.8639899904899323,6458,no,114161
pastor,theologieprofessor,9,0.6660194164337497,0.099288388690249,0.8702634573625421,6672,no,103447
servant,staatsdiener,3,0.5828855696119208,0.0478981346354626,0.924065675265641,6359,no,89915
bicycle,fahrrads,5,0.6503485722894908,0.0935572420664254,0.8742350976952256,6473,no,131062
louise,charlotte,4,0.6725757514424519,0.0974199091428071,0.8734799244598856,5559,no,1594
remarks,äußerungen,1,0.6661396790302692,0.0087643413640392,0.9870139440584178,6311,no,133993
goalkeeper,torhüter,6,0.7548978368577908,0.0451003610347718,0.943624421712974,5609,yes,19782
plymouth,newport,9,0.5877799467625123,0.1426713604288645,0.804680532399287,6161,no,2021
stroke,herzinsuffizienz,8,0.4868225020304613,0.0470879484138198,0.9118055314807256,5470,no,206192
constantly,immer,4,0.6317113471336349,0.1546767734169647,0.8033073372107074,5698,no,564896
lens,objektivs,9,0.5907915367091509,0.0521060913006899,0.918951184402422,6489,no,262820
rings,ohrringe,8,0.4723660474473097,0.2244995938115115,0.6778437900798575,5849,no,321050
neighborhoods,stadtviertels,2,0.6924039057046538,0.0479057177237517,0.9352896190895124,7003,no,110790
picks,draftpick,2,0.565514837456235,0.0117460382929915,0.9796521143447554,6470,no,148455
traveling,bereisten,7,0.5855172550542563,0.1093042719480413,0.8426872690320663,5771,no,326384
geology,petrologie,5,0.7390155283789273,0.1496558071943337,0.8315960004518496,6442,no,29529
trustees,verwaltungsrat,8,0.5980339037972802,0.0654847118293263,0.9013068958623194,6647,no,48852
agrees,ablehnt,8,0.6851414273535962,0.068063693412638,0.909634584874573,6298,no,118945
rebels,rebellenarmee,7,0.6348411371181356,0.1275845725412515,0.8326596664765544,5640,no,51578
ibm,microsoft,3,0.6896795927444039,0.1427574928086719,0.8285065679001758,6049,no,3448
norton,harrington,9,0.5019243124315935,0.2119396577280733,0.70310918243896,6851,no,2774
speculation,spekulieren,8,0.6373883018196211,0.1407501878954948,0.8191193601706749,6659,yes,106703
minimal,minimalen,2,0.6998036543952323,0.0084793995351081,0.98802823322109,6077,yes,282593
emma,mathilda,5,0.6091811303535759,0.085646693709054,0.8767368105550504,5998,no,5167
cuisine,süßspeisen,3,0.652979157733941,0.0113898846167468,0.9828560876701196,5708,no,118353
holocaust,genozids,8,0.6601770084893293,0.2058981653057351,0.762262940290151,6040,no,15312
refuge,unterschlupf,4,0.5676073588712093,0.1181994546440287,0.8276490517232191,6712,no,63945
