en,ko,position,score,rel_score,ratio_score,index,correctness,freqs
systematic,연구들을,6,0.4929091469044833,0.0126611365510158,0.9749567231988424,7583,no,95151
elephant,악어가,8,0.4947444013671659,0.0336723245543707,0.9362769516887498,7449,no,73184
dining,객실과,2,0.6392534442699644,0.0490530516808389,0.9287337080655056,8647,no,342098
brass,콘트라베이스,5,0.4981616682155518,0.0153006945153446,0.9702009424138384,6927,no,85995
dodge,애스터,8,0.4835304568187051,0.0649402243553816,0.8815976376050458,9195,no,28399
lighter,유선형의,9,0.5548869524229714,0.0287487892077249,0.9507418974591928,8547,no,172534
catalina,산타클라라,8,0.4664119303134227,0.0400325258520526,0.9209537682470506,7471,no,781
emi,레코드사,4,0.5836517043381202,0.0250624699152451,0.9588271951347508,8535,no,2530
protective,보호막,8,0.4847998636681294,0.0640144730982159,0.883358599056661,9219,no,156833
sphere,중력은,8,0.508897576807404,0.0280622827417044,0.9477385837271548,7283,no,94641
trends,추세,0,0.6163503674589653,0.0,1.0,8458,no,380885
essence,지혜는,6,0.612591342008213,0.0165691157070259,0.9736647217671692,9167,no,220933
wound,상처가,1,0.5729876195196891,0.0246818050619784,0.9587032495777172,7951,no,148966
logged,로그인하지,8,0.5787829336562125,0.0602284424330127,0.9057474644636012,9075,no,70132
identifying,분석하여,6,0.541705746403907,0.0302029417020448,0.9471892238565722,6920,no,194199
costume,복장과,9,0.5075760598811637,0.0688249650556392,0.8805953458129515,7001,no,185308
seasonal,계절풍의,4,0.5194569441627364,0.0274812148854435,0.9497544385396912,8058,no,128501
knock,박치기를,7,0.4557191685753445,0.0221035758430808,0.9537410554410009,9383,no,114379
pot,계란과,3,0.4919898194404767,0.0054461867558837,0.9890514826268249,8466,no,254981
imported,수출하였다,8,0.5892309267858923,0.0520704273750677,0.9188050562544132,8219,no,113961
yield,농도의,3,0.5076788186598923,0.0151588151706224,0.9710066487380355,7816,no,215606
everywhere,우리가,4,0.5352179701414834,0.0157410978916252,0.9714296418646488,8364,no,448320
proceed,우선,3,0.5245102169705076,0.0224621649077135,0.9589336397011822,7662,no,232342
uniforms,복장은,7,0.5422461714945264,0.0648026821461764,0.8932496424998908,9259,no,65947
pepper,레몬,7,0.5234464607247744,0.0283092482152692,0.9486924235552486,9275,no,134677
researcher,전산학자,5,0.6612385963715539,0.0359388758646328,0.9484508933581008,7069,no,108541
fungi,기생충은,4,0.5373081987514573,0.0179042303380742,0.9677524684246812,8169,no,34312
loans,임대료를,9,0.570368039219248,0.0147899157221014,0.9747249172685624,7809,no,1824368
christine,테리사,3,0.551833034764168,0.013248965828291,0.976553905779338,7797,no,2544
lorraine,블루아,4,0.5204610144604458,0.0439668673711104,0.9221036579049942,8958,no,997
definitions,항목들을,5,0.614677201367571,0.0302771542832465,0.9530553534246712,7429,no,103455
rope,말뚝,0,0.5314875647259047,0.0,1.0,8710,no,117208
dodge,그린필드,5,0.4888177452418135,0.0596529359322731,0.891237694229021,9195,no,28399
trent,길포드,5,0.4598158198255868,0.0217739504077791,0.9547873485825332,8138,no,1259
breakfast,점심,4,0.5658825155666065,0.0339291212033885,0.9434337063113716,7915,no,379603
backup,배터리로,6,0.4651571815634642,0.1050737656031678,0.8157347191953379,7824,no,255093
cure,치료하는,5,0.5417556411928475,0.0290351321030051,0.949131742380223,7980,no,306192
ritual,신앙에서,4,0.5490607271663552,0.0234403144205015,0.95905629384441,6898,no,103185
noah,존스와,0,0.4679586577841218,0.0,1.0,8667,no,1575
erik,브레너,5,0.4564615963260467,0.0237817660538037,0.95047976106124,6986,no,1205
maxwell,고든,7,0.5295368867133237,0.0339102119363023,0.939816511580994,7247,no,916
waterloo,워털루,0,0.5687559344914793,0.0,1.0,9101,yes,1298
identifying,찾아내기,1,0.556150512966053,0.0157581751398988,0.972446344202102,6920,no,194199
diamonds,다이아몬즈,9,0.4564519999223013,0.1349477901979223,0.7718163035355673,9204,no,151321
fairy,요정이,4,0.5664584391073367,0.1172599200543088,0.8284967509164309,7215,no,71200
batteries,포병이,1,0.5696856967909951,0.0016122550916293,0.9971779085041064,7623,no,209214
neutrality,중립이,6,0.579667771506871,0.0315006139782252,0.9484583713321124,7746,no,24748
pratt,휘트워스,6,0.4983170890864573,0.0142860286188167,0.9721304297118406,9360,no,706
climbing,등산,2,0.507579671251261,0.0201604364421346,0.9617985516957386,7409,yes,172651
bergen,베를린,9,0.4671721675438433,0.0348638850603393,0.9305550171556566,7772,no,761
infringement,침해에,6,0.6017140844755202,0.0738443504118255,0.8906913945584298,7669,no,53470
sacramento,시카고,8,0.5838418857235161,0.0396607945790459,0.936390338274408,7084,no,12039
asset,자산,7,0.5672795182682036,0.0228511596604115,0.9612777974183276,8129,yes,312694
translator,한문학자,6,0.5502687488646059,0.0354842685467935,0.939421108398881,7195,no,36655
angola,브라질,7,0.6354859794342615,0.0566055795072649,0.9182108511858798,7927,no,699
desperate,쫓기는,5,0.5708694135888155,0.0126558014366424,0.9783114746188126,9257,no,166947
dot,qvga,9,0.3998089809442813,0.0296067856809576,0.9310533334310565,7193,no,93095
rope,바닥에서,9,0.486395424612657,0.0450921401132477,0.9151586168596392,8710,no,117208
invalid,명백하지,9,0.4547022867431294,0.0218991468773571,0.95405144564715,7931,no,50080
speeds,속도,6,0.7256240471679947,0.0485284494753051,0.9373140954970464,7851,yes,158563
brewery,공장이,9,0.4586999459813151,0.107405265206692,0.8102733147760725,8828,no,26504
mhz,kbps,6,0.6585286775245656,0.1748101330869826,0.790229219063135,7097,no,3402
aerospace,무인항공기,8,0.5576242756720882,0.0806660397607114,0.8736217081626643,8417,no,36263
christie,킬리언,1,0.4894929620937723,0.0438226416410539,0.9178298153398052,9027,no,1400
benson,피터,4,0.5216470715341407,0.009369809243362,0.9823549691496756,8816,no,1215
basel,프랑크푸르트의,9,0.5993956867048658,0.0645210865654866,0.9028175079119244,9137,no,922
witnesses,체포영장을,4,0.6095656789026784,0.0330130642811308,0.9486240952858792,6949,no,128917
locals,관광객들을,2,0.6149425282126281,0.0047271337341875,0.9923715262752476,8655,no,119039
satisfied,의존할,7,0.5218710990412772,0.0589937144182963,0.8984381338801783,7939,no,309494
basel,함부르크,2,0.6328402804532505,0.0310764928171018,0.9531921860265348,9137,no,922
berry,페퍼,0,0.5115030446485711,0.0,1.0,7232,no,76122
specifications,규격으로,9,0.6044334207829936,0.0310130426323724,0.9511948772746563,8092,no,174198
mentor,후배로,3,0.5357260317554071,0.0269469880716963,0.9521089742671924,7606,no,118604
statues,조각상이,0,0.6190184843702522,0.0,1.0,8855,no,41770
brett,롭슨,9,0.5605580068830255,0.0648052339243102,0.8963718528760221,8536,no,1682
clips,동영상에서,7,0.5990821683109988,0.0298092147233799,0.9526003765872072,8495,no,146201
sally,제인,5,0.5756921156504898,0.0278384031609107,0.953874075472213,7534,no,4034
horizon,태양이,9,0.447278497232929,0.0456978850922836,0.90730208032129,8140,no,102136
fingers,손바닥을,1,0.6118357913813337,0.006906484606114,0.9888378653372408,9132,no,329972
pointless,지엽적인,9,0.6244877137243934,0.0170915012912714,0.9733602634074512,9375,no,55251
timothy,james,4,0.5356318352361897,0.0458248941899167,0.921189502381122,7279,no,2424
fuller,모튼,3,0.5352850460658181,0.0104124331964253,0.9809190373932046,8615,no,37586
softball,아이스하키,4,0.6472867895310219,0.0411156879126244,0.9402737653337538,8697,no,36115
ideology,공산주의와,5,0.7273792121732339,0.0218496533869874,0.9708371441740306,7726,no,83575
itunes,음원과,8,0.6498274637744526,0.078892253591183,0.8917385495257585,7526,no,22104
travis,커스틴,3,0.597823626266788,0.0132045880956885,0.9783895607677204,8819,no,2182
lambert,paul,3,0.5139957994324674,0.1369962977444309,0.7895576638510191,8562,no,2200
dylan,갤러거,2,0.5155610138246131,0.0152272303753236,0.9713120429065344,6942,no,8805
vowel,자음의,9,0.5668986472078872,0.0387330025585608,0.936045280041924,8555,no,11731
exterior,외벽,5,0.598109638461733,0.0288413262876139,0.9539974768215812,6998,no,169273
decoration,조각품,8,0.5368386944675738,0.0697521368495988,0.8850095760627694,8154,no,83772
rené,실뱅,2,0.523233438512126,0.0199594802781084,0.9632552642207468,8217,no,0
spirits,지라이야의,9,0.4927036723229361,0.034718673139643,0.93417291959977,7785,no,146829
neighborhoods,대도시,5,0.5407263897750711,0.0219999787668402,0.9609046598903038,7003,no,110790
skull,뼈가,8,0.5807731218162102,0.0290032967898279,0.952436178401044,6961,no,71525
realistic,초현실적인,4,0.6187608861714426,0.0249709491199203,0.9612090815601528,9192,no,234117
wii,닌텐도,1,0.7905134481017267,0.0219501111944059,0.9729832668268568,9345,no,22139
savings,은행들이,8,0.5797748597249512,0.0403588665535904,0.9349190910873588,8516,no,607782
nervous,신경은,4,0.6006686923517215,0.07523806724015,0.8886857304318416,8361,no,250671
olive,올리브,3,0.4870581215069444,0.0199548775001444,0.9606422763534206,7508,yes,135911
usd,억,1,0.6633862585320713,0.0064098494136553,0.9904301483128732,8840,no,6322
carey,그웬,7,0.5339059212069852,0.0361014986099603,0.9366648619739824,7613,no,1780
alternatives,개선해야,9,0.5316578327776522,0.0750500954392279,0.8762994647856328,9410,no,301844
riley,프레드,3,0.5616961897477957,0.0044648880318355,0.9921137495898764,7672,no,1765
pac,게임큐브,8,0.3995931525401949,0.0399788812136805,0.9090504441962168,9224,no,4520
surfaces,표면이,1,0.6398270336200944,0.0097985471534856,0.9849166236006016,7323,no,177010
static,동작할,3,0.4998402769273627,0.0497759524814291,0.9094350752069824,7574,no,136961
gifts,선물과,1,0.6693771835502764,0.0014157924609949,0.9978893749463305,8929,no,483189
crawford,리차드슨,8,0.5755314595449423,0.0186879688593963,0.968550390704021,6909,no,1813
pipeline,건설,2,0.5053509882786181,0.0149458834977341,0.9712743160520892,9218,no,124960
fischer,베베른,7,0.4888255740067886,0.0194880123560292,0.9616614371937732,8403,no,1818
researcher,과학자인,8,0.6552141350641556,0.0419633371720311,0.9398096771006752,7069,no,108541
flowing,흐르고,3,0.6532851742549268,0.0832748169750345,0.8869408901290223,8168,no,143779
itunes,아이튠즈,0,0.7287197173656356,0.0,1.0,7526,yes,22104
bug,툴이,4,0.4501101805854059,0.004864310079666,0.9893086092089348,7661,no,164169
specimen,표본인,4,0.5983025081244665,0.0230623546071064,0.9628843599142016,8734,no,41820
enclosed,바닥에는,4,0.569273246642114,0.0073438726495094,0.987263866430932,8821,no,79693
shadows,어둠을,7,0.5529482344946857,0.1120311466019398,0.8315268867176184,8706,no,89173
churchill,프랭클린,0,0.5103395398484312,0.0,1.0,6945,no,2825
wimbledon,윔블던에서,2,0.5350151252214209,0.01328354220616,0.9757731634321096,8714,no,569
antwerp,암스테르담,0,0.6075981348608223,0.0,1.0,9078,no,340
newsletter,잡지도,8,0.5043888947333561,0.0838595972992255,0.8574418830901469,9369,no,191179
shoots,목격한다,9,0.51983695045971,0.0319558344127244,0.9420872557800622,8917,no,70820
llc,제이에스픽쳐스,3,0.5631096762236063,0.044574717891626,0.92664824319452,7334,no,18476
clara,클라라,4,0.4768652066550135,0.007032145194408,0.985467692336956,7079,yes,6260
rabbit,구피,5,0.4746674088279782,0.0147108623858204,0.9699396903149516,8486,no,68447
capability,소형화,9,0.6274474610718839,0.0886339785127923,0.8762236058454475,7579,no,292938
andre,맥기니스,5,0.4703719451324354,0.0147803566341138,0.9695346047410366,8722,no,2467
italia,italia,2,0.5748370063466957,0.0115727901853746,0.98026501219145,8018,no,2077
sketches,작품들을,2,0.5685292338426545,0.0106422302404449,0.9816250784087008,9178,no,42590
genius,천재적,2,0.5904164547277213,0.0252005632706824,0.9590645441339184,9050,no,120775
ancestor,후손으로,4,0.5940844733869863,0.0513505244780847,0.9204404399390508,9333,no,28477
crest,주둥이,2,0.4929180615100398,0.0252429925681847,0.9512835008159954,8095,no,26580
natives,원주민들,1,0.6626493411947809,0.0012741726003946,0.998080844293176,9332,no,42663
hal,오툴,8,0.4474606684836229,0.0189577621190509,0.9593546033449944,8601,no,2015
explosive,폭탄,6,0.6159645336927809,0.0446152993745144,0.932460397455141,8682,no,82060
rebecca,매들린,0,0.5802868185995239,0.0,1.0,7719,no,2580
angola,모잠비크,3,0.647294115630221,0.0447974433113055,0.9352723743953504,7927,no,699
tragedy,비극과,1,0.5687840078854427,0.0343578185118653,0.9430352580302848,8038,no,121462
pyramid,피라미드,0,0.5456661054013462,0.0,1.0,8760,yes,53456
rent,세금,5,0.5341222445745999,0.0467029423138678,0.9195920849024132,8116,no,439376
logged,사용자가,6,0.5838149918519115,0.0551963842373136,0.9136222197246038,9075,no,70132
superman,마블,4,0.5323689498372919,0.0127717056351206,0.9765717241836368,7259,no,7316
ceiling,천장의,7,0.5390522830361115,0.0247498622368074,0.956101865797572,7158,no,199124
barrel,기관포,9,0.553660786157627,0.0500129537271483,0.917152345012234,7410,no,117841
meanings,단어나,2,0.6638835026775451,0.0608909761913317,0.91598631303028,9310,no,75139
educators,다문화교육,9,0.536425514934442,0.0306154655059682,0.9460083723010816,8897,no,112483
prairie,미시시피,1,0.5276646505393384,0.0073521267079303,0.986258138023712,7236,no,29869
fool,거짓말이,4,0.5163009087924321,0.0250983435481814,0.9536417099955816,9298,no,114095
notices,늘어놓고,4,0.50707144012232,0.020198523454544,0.9616922547274976,8578,no,87207
loyal,충성과,7,0.534576203338941,0.0886021031907375,0.8578222279845713,7322,no,143758
guarantee,보장에,8,0.5817685054287827,0.0476392358030617,0.9243110106815264,8473,no,488537
pipeline,발전소,8,0.4773254336990358,0.0429714380773165,0.9174097704439252,9218,no,124960
plasma,감마선을,7,0.5860911932910539,0.0242811794514064,0.960219071937498,8572,no,92532
clergy,교회의,9,0.6870248354165804,0.0244030905965695,0.9656984359141976,7127,no,51283
norm,베이즈,3,0.4323074464735172,0.0216244436138464,0.9523619201777505,8867,no,87861
toys,의류를,4,0.4966122708432853,0.036967536365862,0.9307178872468616,8012,no,302409
valued,인상한,7,0.4398844897673845,0.0194993629034669,0.9575532252818684,8251,no,157132
distances,장거리를,5,0.6255098655426198,0.0582471208977152,0.9148131250534608,8820,no,89587
cairo,카이로,0,0.7734366791383397,0.0,1.0,6976,yes,2236
barn,위층,9,0.4493069631930602,0.01261848518139,0.9726828534219202,8268,no,70175
ecological,생태적,0,0.6729924339404998,0.0,1.0,8485,no,93695
eternal,영혼,5,0.610045254197893,0.1261787479641688,0.8286136453122678,8669,no,159727
objectives,목표와,1,0.6317256211600999,0.1157275993415123,0.8451707796992993,8036,no,313820
miners,노동자들을,3,0.4767941534072571,0.0138016008558872,0.9718676716299416,8064,no,40576
trap,조종하여,1,0.4628506833050603,0.0029892738923941,0.993583045322308,7077,no,132686
cameras,카메라인,9,0.6829441591516685,0.0514451635980759,0.9299483775098312,7013,no,310539
natives,정착민들이,7,0.6445925418247672,0.0193309719704083,0.9708837365016536,9332,no,42663
dances,춤,4,0.5707443670838652,0.0234898076351103,0.960470453174089,8302,no,56268
wagon,도어,8,0.5242926256919865,0.0391143208858741,0.930575366307684,8902,no,56556
reformation,개신교의,6,0.6366601720068564,0.0916905718406161,0.8741120639813371,8978,no,11832
zip,확장자를,2,0.4356550037350885,0.0320771878617786,0.9314197559242928,7852,no,112502
profits,수익이,5,0.69013936709284,0.036738285122462,0.9494574017917666,8817,no,378127
intro,배경음악이,8,0.529237072227391,0.0399018201506672,0.9298908918630676,8923,no,40243
blackburn,노샘프턴,3,0.5355563881217609,0.0125251052381872,0.977147366970186,8895,no,626
papua,인도네시아와,7,0.5850473267276066,0.057081480385986,0.9111058719782864,7315,no,513
mccarthy,피터,8,0.5320442467042086,0.0171587443633552,0.9687570085333996,8519,no,1091
deny,부인하는,2,0.6021188661142863,0.0096399837701702,0.984242183383222,9162,no,180150
facade,건물이,7,0.6493116658469962,0.073118480722524,0.8987881650984124,8794,no,27688
pleasure,행복을,7,0.4914549822030567,0.0275894636267536,0.9468456625469798,7498,no,511447
patriots,nba,4,0.4471181332830021,0.0129943699684891,0.9717582767765244,7528,no,14096
sara,바네사,1,0.4887595329066841,0.005564353183015,0.9887435073651178,7129,no,3501
prizes,상금을,5,0.5548910821465056,0.0392954545715501,0.9338668042049628,7385,no,140726
challenger,결승진출,5,0.4597678289986319,0.0228978380629343,0.9525596295209172,8291,no,18932
app,애플리케이션에서,9,0.6218771634299236,0.0332592880478916,0.9492330369148786,7238,no,450833
recommendations,보고서를,4,0.6181105510754157,0.0141131427550785,0.9776769790616824,7723,no,396993
minneapolis,피츠버그,1,0.639256871360848,0.0007354903085117,0.9988507826771662,7019,no,9027
sidney,사이먼,9,0.543796220530676,0.0227180042127513,0.9598986164503808,7875,no,780
directing,연출작,9,0.5416976028719352,0.0509910907416258,0.9139664864690796,7373,no,80863
wanderers,허더즈필드,9,0.5641924740462838,0.0426573650781344,0.929706885743462,8127,no,2679
suffer,심각한,0,0.5750444476195313,0.0,1.0,7958,no,437157
organisms,세균과,2,0.6673619565217805,0.0104201350532417,0.9846261280981508,7985,no,88639
cognitive,심리학의,2,0.6606168325602788,0.0120354344893478,0.9821074943489934,7033,no,125332
travis,크리스,2,0.600245213710907,0.0107830006515695,0.9823526959997744,8819,no,2182
precipitation,강수량의,3,0.6732533533714863,0.0207401450540553,0.970114784791056,8308,no,32657
bedford,길퍼드,1,0.5422862011232552,0.0145747204546161,0.9738270008006334,7588,no,1136
myers,매든,1,0.5196080554087225,0.003749157382099,0.9928363318772152,9169,no,2786
riverside,애슐랜드,4,0.5344417555708207,0.0086952883679777,0.9839906180861464,7964,no,19373
slavic,게르만계,9,0.5756936529355683,0.0670537476301836,0.8956763612405707,8377,no,380
volcano,화산,0,0.7595083426246296,0.0,1.0,8934,yes,44843
león,산타크루스데테네리페,7,0.6042913908718642,0.0396521645447768,0.9384229188859242,8079,no,0
attributes,속성에,8,0.5667518832842293,0.0431618963769957,0.929232790246238,8398,no,213655
higgins,윌슨,4,0.5340958588391027,0.0116893586114732,0.9785824931901316,9288,no,671
norm,규칙이,1,0.4398665359893241,0.0140653540980395,0.9690143953196756,8867,no,87861
ana,후안,9,0.4725027717156187,0.0144749678517827,0.9702759147376196,7157,no,10889
updates,업데이트에,2,0.6037167628306008,0.0268845376549609,0.95736682173941,7853,no,367134
justification,정당화될,6,0.6371082437811579,0.0333203276579381,0.950299958746664,8400,no,90878
corrected,확인해서,9,0.516209886221002,0.0356278313405379,0.935437846659032,7707,no,83895
vulnerable,위험하고,9,0.4941492784904167,0.0685570139842648,0.878165545860944,7058,no,231732
pioneers,선구자,0,0.5360402086885191,0.0,1.0,8163,yes,39123
continuously,지속하여,9,0.5194458050828591,0.0685880197412641,0.8833604176396174,7685,no,172764
tucker,마일스,6,0.5576063255918641,0.0225056582713377,0.9612046313515824,7799,no,2793
stern,러벨,3,0.4033577860562444,0.0079200660381208,0.9807427849620658,6968,no,36458
wagon,차량들을,9,0.5202602741766561,0.0431466724012046,0.9234182811140724,8902,no,56556
meaningful,바람직한,1,0.6186439656542488,0.0117030896073132,0.9814338950112854,8865,no,221209
ucla,주립대학교,3,0.5545482103446882,0.0271778870608909,0.9532806123326756,7625,no,1145
explosive,폭발물을,7,0.6104133490616699,0.0501664840056255,0.9240568944215484,8682,no,82060
diagram,그래프로,0,0.5883138907574044,0.0,1.0,7668,no,85413
destinations,항공편,4,0.6264814982421082,0.0225408135057171,0.9652695861179034,8316,no,165908
heated,뜨거운,2,0.5086703578822072,0.0120092414460606,0.9769354484762724,8574,no,140367
corners,아치로,1,0.5622851406550596,0.0064112092124374,0.9887264808118934,8489,no,145283
exploring,탐구를,9,0.5690222293584224,0.0553503084954634,0.91135050768614,9343,no,216220
tickets,할인이,3,0.595592783635198,0.0435061813968973,0.9319257520707884,7839,no,418235
nsw,뉴사우스웨일스,0,0.5738953058972134,0.0,1.0,7959,no,6068
mercy,하나님,9,0.4893517289667533,0.0677614213075914,0.8783704508245354,7918,no,120800
drainage,하천의,3,0.6493174785809475,0.0832691707119543,0.8863353969222256,8559,no,78542
trump,오바마와,9,0.4344558159107141,0.0510811295375139,0.8947945567965834,9406,no,19124
tibet,티베트,0,0.7267391779783605,0.0,1.0,8024,yes,864
southampton,노팅엄,8,0.6097085550622487,0.0248698637091192,0.960808840998295,7235,no,1535
batsman,루수이다,2,0.484231093563196,0.0221122212126532,0.9563295879151836,9241,no,8928
masses,뜨겁고,6,0.4932595334782659,0.0209050245341966,0.95934176284922,8678,no,142156
alfonso,펠리페,2,0.6632529473048452,0.0322024223307471,0.9536959181900908,9121,no,215
tri,우먼스,1,0.4073996652482846,0.0009261593173474,0.9977318130237472,9085,no,10474
bullet,총알이,9,0.4947572260776902,0.058182330214726,0.894776328528833,7022,no,106362
catalan,카스티야이레온,6,0.5733358954086325,0.0997005311466812,0.8518645838280088,8825,no,670
storms,폭풍과,3,0.6496784694474197,0.0289385994569765,0.9573565110826096,9390,no,78855
photographers,사진기,6,0.5118672851109994,0.0536904138896331,0.9050664256104962,8282,no,112935
recover,잃어버린다,2,0.5466093310441031,0.0052400924953298,0.9905044885945136,7626,no,250867
wei,금나라,5,0.5299273222146825,0.0142572179376629,0.9738007663105026,7518,no,2402
celebrations,기념식을,4,0.650045425665301,0.0257785272526374,0.961856150346054,8873,no,89100
liner,열차들을,1,0.4501277380205613,0.0028670572684724,0.9936708825392948,8107,no,63306
monarchy,군주제,1,0.7038235743225353,0.00341809454526,0.995167006278445,7442,yes,31381
fur,털,8,0.4078540430178887,0.086821968487888,0.8244872068414942,6894,no,95417
nielsen,브리트니의,4,0.4027109305441108,0.0602229680467323,0.8699102221071967,8444,no,429
tough,침착한,7,0.5173714750364777,0.0239713180061532,0.9557187824161806,6934,no,638893
lamb,빵과,0,0.4951619805699903,0.0,1.0,9387,no,63457
ricardo,페르난데스,7,0.5864832493769866,0.0335349302505129,0.9459129887600064,8594,no,481
motorsport,투어링카,2,0.5544650350849593,0.0454669290163831,0.9242131912666304,8793,no,7689
terrain,지형은,8,0.614382270532786,0.058906471197258,0.9125093477043812,7203,no,123228
reds,mlb,6,0.5308470711121832,0.0102364947124562,0.9810814902558438,7351,no,26089
dances,댄스를,3,0.5714228949057427,0.0228112798132328,0.9616123057479474,8302,no,56268
persuaded,결심했다,8,0.6412918463593511,0.0194542648409308,0.9705571254810852,9146,no,50385
decree,제정의,3,0.5570002321270895,0.0070632308368956,0.9874779500877784,7665,no,48860
torn,입은,6,0.4949909930761279,0.0798323075718725,0.8611185254983971,9009,no,95448
static,비휘발성,8,0.4920097277644378,0.0576065016443541,0.8951877718270439,7574,no,136961
micro,마이크로폰,6,0.5494105171421738,0.0284622381165288,0.9507465305164166,8699,no,79695
kolkata,케랄라,9,0.470566442793954,0.0506936904667184,0.9027478081824312,8588,no,2324
habitats,서식지에서,4,0.6615310839837552,0.0218362599716042,0.9680460880011986,7848,no,50973
alps,아펜니노,7,0.5109331941336291,0.080982714691641,0.8631854398839166,8106,no,1875
voluntary,의무적인,1,0.5149728431674813,0.0093888741289559,0.9820946613391912,7265,no,152096
myanmar,미얀마를,8,0.6652311195009435,0.1154165594732006,0.8521528179973961,7647,no,1056
pyramid,피라미드가,1,0.5433276050993878,0.0023385003019583,0.9957144116542874,8760,no,53456
dolphins,호크스의,8,0.4145961284439986,0.0312613793794908,0.9298848200805292,8736,no,45258
sunset,하늘에서,7,0.4908023175696101,0.0512306587179112,0.9054842399648838,8365,no,84780
funk,팝,7,0.6006642881975081,0.0159567722590051,0.974122239277407,8460,no,26377
cubs,mlb,0,0.5774668816272924,0.0,1.0,7632,no,13046
specification,규격에,7,0.6086304572995012,0.0440765117697686,0.9324712101165096,8432,no,98036
skilled,직업인,2,0.5214906294664461,0.0253646724300272,0.9536172140197534,8304,no,283056
strategies,전략이다,1,0.6294421745048877,0.0235492706646465,0.9639363259061802,7029,no,719011
hesse,바덴,6,0.6044518986449768,0.0334938803753587,0.9474972929097616,9389,no,176
weird,그런지는,4,0.5407146095114383,0.0466727091838341,0.9205418508395696,7388,no,220928
imprisonment,선고받았고,5,0.6877200174273137,0.0285092867136182,0.9601953081941916,7004,no,55188
careers,직업을,2,0.503683150000841,0.0420901063658503,0.9228798665474164,7678,no,205995
chocolate,초콜릿과,4,0.58674595575953,0.0130861202306663,0.978183693812866,7586,no,351231
