en,ko,position,score,rel_score,ratio_score,index,correctness,freqs
charitable,기부해,9,0.5760447172624084,0.1254947233034544,0.8211152273887407,7866,no,115432
informal,이뤄지는,4,0.5243746098935739,0.0247212214611293,0.9549783115269,7319,no,136439
buck,제리,1,0.6454149354401887,0.001416681062545,0.9978098147548744,8014,no,79772
dash,대쉬,3,0.5060978473501796,0.0550708921635558,0.9018639345247992,8771,no,71212
easter,추수감사절,9,0.5953429615303144,0.1181849509358031,0.8343653431477843,7313,no,14774
elena,카밀라,6,0.5653990459413876,0.078119080141215,0.8786062474778098,8148,no,1626
gloria,앤젤리나,3,0.574454132681155,0.0533355875132057,0.9150422732365012,8137,no,2310
renault,르노,0,0.6420721323028762,0.0,1.0,9088,yes,839
asylum,포로수용소,9,0.4700185412381665,0.0704262406180522,0.8696883696866027,8322,no,46462
frog,개구리,1,0.5651282984164252,0.0200043311123804,0.9658123131357595,7094,yes,37503
locked,멈추기,5,0.5706571253693141,0.0642162833857653,0.8988518301440805,7713,no,193347
prizes,수상자는,9,0.5775182598326094,0.1074895291034048,0.8430827636713992,7385,no,140726
alma,주립대학교,3,0.4044531649350419,0.0085705008809092,0.979249370943484,7683,no,14117
andreas,로베르트,4,0.5818277963040253,0.0545945553151463,0.914216470907648,7777,no,957
liver,감염증,9,0.6760286232524504,0.0522345323936359,0.9282751955956148,8528,no,247953
dwarf,행성도,9,0.509073021668313,0.0276139037736344,0.9485474632144332,9074,no,33339
voluntary,의무로,8,0.5705645902477245,0.0506018968335,0.9185373037890834,7265,no,152096
accusation,협박,1,0.6993207789574538,0.0155426760317245,0.978257839419194,9231,no,28541
invention,발명한,6,0.6396743620993993,0.1273388805702978,0.8339808578440223,7234,no,159814
flesh,털에,4,0.5484003688879967,0.0681497230023789,0.889466040312429,8806,no,190930
launching,발사,0,0.6175177933578379,0.0,1.0,9384,no,141088
roma,칼리아리,7,0.4952509030761547,0.0544025352389376,0.9010239335431008,7767,no,2609
steelers,자이언츠,0,0.6611697787745523,0.0,1.0,9374,no,3417
nationalism,민족주의를,8,0.7198181476309289,0.0610813364068125,0.9217807955372392,8281,no,31003
boot,드라이브가,1,0.553944457376418,0.0048203992593575,0.9913731166122718,8158,no,242348
seth,닐,3,0.5106015253256424,0.0138618695107597,0.9735694242015046,8563,no,1813
cone,나선형,5,0.4887724638685992,0.0203300107379077,0.9600669575341956,9347,no,42852
fur,털은,5,0.513897606053233,0.0933680454135558,0.8462484331395416,6894,no,95417
deadly,무서운,5,0.5524505863760627,0.0591994717503293,0.9032134944421172,8831,no,131241
tough,굉장히,5,0.55192621794692,0.0284241779522755,0.9510223855223962,6934,no,638893
tri,익스프레스,9,0.4477836180738607,0.0388087006545754,0.9202439102286069,9085,no,10474
investments,투자,0,0.8420606853916792,0.0,1.0,8110,yes,346384
realistic,묘사,4,0.6209267600491808,0.0300278329375218,0.9538710790874853,9192,no,234117
brave,영웅들,1,0.5534682033818425,0.0030759490065126,0.994473126717238,9300,no,118161
matching,색상,8,0.5405958771861646,0.0612040679433402,0.8982983158461915,8328,no,201004
pension,보험료,2,0.6811198027357365,0.0301985791538111,0.9575456224347928,8730,no,196539
werner,하인츠,4,0.6573518890712402,0.0357759511243822,0.9483847725489064,8928,no,480
wolves,사냥꾼,8,0.4907559558314553,0.104491028650778,0.8244576934032384,8586,no,46875
pitchers,포수,3,0.6348664066952177,0.026593071766811,0.9597963705522172,8785,no,32709
enclosed,공간에는,1,0.5760513731091211,0.0215987445436809,0.9638605533476554,8821,no,79693
patriots,레인저스의,9,0.4717076896437138,0.0476423380846408,0.9082654557793534,7528,no,14096
eps,앨범이다,3,0.6463573501903747,0.0271868626365968,0.9596361127913352,8761,no,5607
trim,라디에이터,9,0.5724685569089806,0.0400876184743191,0.9345568290953318,9105,no,125880
steal,훔치고,2,0.6142054999976946,0.0292299954483769,0.954571987937792,8727,no,143441
rainbow,파랑,9,0.5084313194692511,0.0640152102960099,0.8881725943517201,7159,no,52785
portsmouth,맨체스터,6,0.6526647066586388,0.0435044407814986,0.937508806672247,7038,no,982
madagascar,마다가스카르,1,0.6985589725001315,0.0109894293682498,0.9845120793178976,7012,yes,763
turin,베르가모,9,0.6152441436538492,0.1087745836893274,0.8497627484188409,9339,no,432
partition,분할된,4,0.5196271545892088,0.0459052363740716,0.918828280912645,9262,no,58934
communism,공산주의,1,0.715967597134936,0.0081067999822498,0.988803912947998,8988,yes,30594
frances,메리,3,0.6871945385310677,0.0372369435322291,0.9485983913534896,7293,no,997
chronic,질환에,8,0.7300730356698333,0.0418249439402192,0.9458154509468356,8380,no,267572
tibetan,티베트와,4,0.5662639097489778,0.0750062797042795,0.8830348253546147,7575,no,2275
petty,하급,3,0.4192732882895559,0.0323968548411081,0.9282731981871646,8353,no,44606
andreas,울리히,3,0.5831351878903751,0.0532871637287964,0.9162707538583074,7777,no,957
malay,말레이어로,7,0.713193919353788,0.0554503402925792,0.9278595532371628,9011,no,1233
floors,층까지는,8,0.6699377894107532,0.0435598840307711,0.9389488071899912,7490,no,182335
terrible,끔찍한,1,0.5856254552516864,0.0405281764689886,0.9352743888786256,7716,yes,298960
kazakhstan,투르크메니스탄,4,0.7489860021570814,0.0652948214577102,0.9198128955464644,6953,no,727
eternal,영원히,2,0.6319112764195062,0.0816826962402995,0.8855333713990877,8669,no,159727
eclipse,태양력,8,0.4641768467017855,0.0298050249468422,0.9396637272388758,9024,no,27896
breeds,번식,4,0.5675273527285771,0.0714241015919959,0.8882167008009324,8861,no,75608
norwich,맨체스터의,7,0.7051080887549229,0.0447936737544495,0.9402672776704006,8003,no,1124
interact,공유하거나,9,0.5761834303563153,0.0857280436452209,0.8704841251248321,8467,no,217144
zagreb,슬라비아,8,0.661457860351022,0.0739224694878466,0.899477227648931,7378,no,599
kidnapped,납치된,0,0.7355824178139386,0.0,1.0,9407,no,33922
beds,연못과,2,0.5372197748960682,0.0090252454590527,0.9834776608980612,9252,no,206278
asteroid,행성들을,9,0.6030768297754537,0.0660155169350776,0.9013357165724124,8822,no,22203
maple,그리즐리,3,0.5033622813350707,0.0371360339261953,0.9312929700655136,7346,no,49738
seasonal,여름엔,8,0.553885552047177,0.0912283305549113,0.8585856962387187,8058,no,128501
dad,엄마는,3,0.6172874570457644,0.0567269176650873,0.9158372287098138,8950,no,311825
bet,웃을,7,0.4254471741485928,0.0491944861749293,0.8963544705675484,6970,no,398333
censorship,마녀사냥,6,0.5989684559096606,0.0558230483719697,0.9147468346688264,7735,no,38726
blessed,복되신,6,0.6620528223421942,0.0585909802236057,0.9186963378925944,8481,no,181165
mature,성숙하고,1,0.6482813292151745,0.0579682761492935,0.9179209790575692,7141,no,232502
hanover,헤센,5,0.6453679303917045,0.053917550452409,0.9228962248904056,9175,no,878
pga,챔피언십에서,4,0.5397436109383811,0.0249927063085997,0.9557444677359586,8346,no,1454
alps,도나우,9,0.4790189744954219,0.1646124010909776,0.7442442874370402,8106,no,1875
latitude,위도의,5,0.6203184300867515,0.0540044788304496,0.919913029623793,8123,no,32845
infected,감염,3,0.7561705815634994,0.0345696698965523,0.9562818892389484,9091,no,153718
dances,춤곡,7,0.6634676614772521,0.0767873518401323,0.896269055313767,8302,no,56268
tendency,극단적인,0,0.6535494510491711,0.0,1.0,7970,no,192854
dedication,기념,1,0.5429949921509432,0.0274801881204436,0.9518293011321356,8358,no,155415
pepper,파우더,1,0.61168028926405,0.0215691738489529,0.965938899114228,9275,no,134677
canberra,캔버라의,9,0.5689360838012498,0.1476748305615579,0.7939260655932562,8164,no,1138
dirt,타는,7,0.5129835232546225,0.0442573124040364,0.920577765353962,9303,no,225013
belarus,폴란드,6,0.7500981290753377,0.0405328394985933,0.9487335544524612,7204,no,371
debates,논쟁은,9,0.5785351057589707,0.1395198667221378,0.8056975133254043,7318,no,86744
valued,액수,9,0.4907813915816444,0.0496348708721593,0.9081543722485548,8251,no,157132
composite,덮개의,3,0.5088359325003156,0.0258481154507171,0.951657215976856,8025,no,76153
silence,슬픔,2,0.534869470374632,0.0044687216520307,0.9917144349907084,6989,no,192256
bucharest,부다페스트의,6,0.660912550472521,0.043920871083244,0.937686168476094,8309,no,303
meyer,norbert,3,0.5841684106870462,0.0120377242191312,0.9798094593222768,7616,no,2007
fountain,대리석,5,0.5681005597702172,0.0364503964264724,0.9397066598723344,7338,no,70373
tracy,모런,2,0.6846517938061955,0.011799035770422,0.9830583362538388,7913,no,2794
singular,형용사는,4,0.5801846305290228,0.027485539529925,0.95476898343182,8272,no,74222
dash,불릿,4,0.501716544950186,0.0594521945635494,0.8940564746798512,8771,no,71212
answered,답장,1,0.6935125835209011,0.0067379501528304,0.990377800760135,7163,no,279588
hartford,필라델피아,1,0.7092306187968515,6.758003955575909e-05,0.9999047226685946,8105,no,7036
floors,지붕,9,0.6635142639226248,0.0499834095188995,0.929945939027654,7490,no,182335
emotions,외로움,5,0.6640949720249825,0.0849455890724486,0.8865941399114708,9168,no,284651
everywhere,항상,3,0.5620649102017198,0.0452683771522693,0.9254636982776075,8364,no,448320
hawaiian,카리브,2,0.5593132395798103,0.0487728198266894,0.9197928992578904,8214,no,6529
sailor,선원,4,0.5445994113923867,0.0369447065034204,0.9364713606990008,8261,no,25882
prefix,접두사,2,0.6642646721974147,0.0055186533962576,0.9917605392887824,8984,yes,29609
constellation,뱀자리,7,0.5711786841301465,0.0367685547718286,0.939520155008456,8426,no,22885
console,게임기는,7,0.7032630512147227,0.0562834695382026,0.925898588170202,7206,no,165116
miranda,후안,7,0.5624545393172736,0.0464668486447048,0.9236899055225726,9194,no,1890
castro,카스트로가,9,0.654179318492511,0.0409794614483761,0.9410502138060304,7516,no,953
diploma,석사,4,0.658574740596999,0.0252498461763812,0.963075550857973,7223,no,80053
erik,하랄트,3,0.5555864130153426,0.0147022956602217,0.9742195568024372,6986,no,1205
graduates,졸업생이,1,0.7263920129088377,0.019921339974835,0.9733070031537542,7211,no,155458
reformation,교회,8,0.6150982388137473,0.1524473258916355,0.8013833537685134,8978,no,11832
primitive,군집,8,0.513922844894458,0.0924417606907446,0.8475475648821404,8374,no,70871
theft,살인과,6,0.5580817705728109,0.07514118216329,0.8813353466759037,8341,no,194046
ira,의용군,7,0.4394972417219788,0.0854332478506911,0.837248455656977,7676,no,10041
frog,올빼미,4,0.55245148161583,0.0326811479129756,0.9441474526223343,7094,no,37503
karachi,콜카타,6,0.6259182979672904,0.0710182053277195,0.8980994610097818,8894,no,1614
adopt,도입하려는,3,0.5486942952071521,0.0162428513502617,0.9712483920569897,7842,no,212541
assembled,조립된,9,0.4391285944348385,0.0321956333908327,0.9316911130595624,7413,no,112077
emissions,배출량을,1,0.6431588919346445,0.0233633615106145,0.9649473646380908,8641,no,292258
kuwait,쿠웨이트,0,0.8031217342372091,0.0,1.0,7955,yes,1512
knockout,결승전,4,0.5894533380005861,0.0368892905871204,0.9411036565237476,7791,no,18145
acquire,구입,3,0.5674719899555087,0.0266550088553895,0.9551358397973202,7704,no,590828
fairy,마녀,5,0.5469752152864626,0.0651974853937866,0.893498214929645,7215,no,71200
individually,따로따로,6,0.6022540810196721,0.0754553372986887,0.8886612237352104,8459,no,149401
lafayette,미시간,6,0.6723788546301246,0.0186577691997917,0.9730003178465632,9258,no,7487
identifying,알려주는,8,0.5728851906924832,0.0912898641549357,0.8625515013117923,6920,no,194199
nervous,통증과,6,0.6029528085010168,0.046059052759983,0.9290320323722706,8361,no,250671
metals,비금속,0,0.7308191066037917,0.0,1.0,8740,no,144644
deposits,석회석,6,0.5736452979918545,0.0208761870447415,0.9648857315165716,7605,no,154243
contestant,우승자로,2,0.6579532631759681,0.0052797975998262,0.992039302754826,7635,no,21197
proximity,인접하여,6,0.5020192256794674,0.0299766465832571,0.94365248276127,6978,no,102062
shirley,캐런,5,0.675333884866064,0.0095422346008596,0.986067210799689,8190,no,1074
accommodation,주거,8,0.5652669788765408,0.0955207743059012,0.8554440910173343,8824,no,270152
trevor,마이클,6,0.6878143093342803,0.0304234676547819,0.9576415100549004,7872,no,1196
advances,물리,0,0.5096891584933702,0.0,1.0,8250,no,214891
augusta,올버니,2,0.5615700036708411,0.0643966362001905,0.897124491788479,9180,no,7227
metals,철,2,0.6820860586574922,0.0487330479462995,0.933317222407104,8740,no,144644
sharks,고래,4,0.4706997450160989,0.0451136533659007,0.9125388105322332,8188,no,47828
jenkins,톰킨스,3,0.7138433029610487,0.0101210806752022,0.9860199190678868,7751,no,868
reunited,재회하게,3,0.5612438492037313,0.0303387855235213,0.9487158957302576,9344,no,21912
portfolio,자산관리,2,0.5962596691517968,0.0301253857853111,0.9519059633561406,8062,no,298796
transform,변화시키기,5,0.5254869384606158,0.0487239027754353,0.9151463203471536,7837,no,197325
mohammed,모하마드,2,0.726434955443563,0.0117341044259571,0.9841037709870536,7714,no,1088
jupiter,행성인,9,0.6124240133454902,0.0651337454009216,0.9038698257674308,8935,no,2367
león,카를로스,4,0.6458490273063204,0.0312075610525379,0.9539070122215588,8079,no,0
sends,전송한,8,0.5426679021293442,0.0756969230871188,0.877585334740506,7615,no,157124
reverend,침례교,8,0.5857027136435581,0.0637399555846636,0.9018543766759116,8624,no,4319
canvas,장식의,5,0.5194785199958301,0.0667821745076624,0.8860879210668888,7288,no,116161
baghdad,바그다드에서,3,0.6861654723687629,0.0651238237431848,0.913317247989274,9010,no,973
mapping,분석하기,4,0.6070008879693342,0.0548832647141078,0.9170802556737496,8183,no,105520
stamps,지폐,2,0.6828081036193772,0.0605549293665008,0.9185392242021116,7552,no,71931
cone,껍질,0,0.5091024746065069,0.0,1.0,9347,no,42852
lung,궤양,9,0.5934466775065448,0.0364710134590549,0.9421019381069476,7776,no,137022
pour,paste,4,0.4095303793375131,0.060568757865502,0.8711574791949787,8661,no,110564
penguin,북스피어,8,0.4459986617836182,0.0562311578708223,0.8880369988593824,7995,no,14292
aurora,피닉스,2,0.5115562842682655,0.1016902099359239,0.834177266568988,9269,no,13574
angela,에밀리,5,0.5989409479561739,0.0250433114058569,0.9598654757229588,7599,no,2224
speeds,속도에서,1,0.7605038004808029,0.0379432519408161,0.9524786874399028,7851,no,158563
protective,보호대,2,0.582728089386679,0.0773554849502072,0.8828095593381219,9219,no,156833
percy,헨리,8,0.6483508994777843,0.0467629054006178,0.9327262599700517,7835,no,1124
garcia,페르난데스,2,0.6615107421378957,0.035709538918545,0.948782988836129,7011,no,1943
grandmother,외할머니,5,0.7337536307669534,0.0238827637665053,0.9684772749318464,7590,yes,110601
alexandra,카롤리네,8,0.5621650729674589,0.1391514230217504,0.8015854128377846,7684,no,1384
singular,술어,2,0.5868456737407315,0.0208244963182163,0.9657305931008656,8272,no,74222
governance,지배구조,3,0.6313419423202387,0.0248221952354126,0.9621707529950044,7092,no,152407
concentrated,집중되어,2,0.558244428350036,0.0824168368498377,0.871356610229705,6916,no,128634
polar,남극,5,0.5171783496625841,0.0819740937123654,0.8631832438993059,7450,no,57706
cage,매트,6,0.4890412107139597,0.02084206368845,0.95912385297816,7559,no,94136
apartments,아파트의,8,0.6755233590591605,0.0599066787734526,0.9185419745024236,7608,no,174876
communists,공산당은,9,0.7092151048609162,0.0539070756933816,0.9293598363839642,7803,no,16045
builder,설계사,1,0.596634990873058,0.0378824487842244,0.940297229963158,7018,no,99079
container,컨테이너를,2,0.6201767402004177,0.0229161621110283,0.9643657051280436,8640,no,219212
tunnels,지하를,6,0.6207680231333579,0.0989142699417957,0.8625584221071471,8901,no,39376
invention,발명,0,0.7670132426696972,0.0,1.0,7234,yes,159814
nicole,줄리,6,0.6302237141628354,0.0278574037461797,0.9576687387191812,8652,no,3914
itunes,음원은,9,0.6664698981363291,0.1209625999367306,0.84638353099124,7526,no,22104
consistency,일관성,0,0.58269272501693,0.0,1.0,8610,yes,132471
replied,대답하지,4,0.6106822149350992,0.0456712959639382,0.9304166196941946,7854,no,196332
osaka,오사카에,7,0.5887887620779639,0.1071401925194948,0.8460472267870114,7420,no,521
hayes,프랜시스,6,0.6853835748630616,0.0284038572714516,0.960206840310269,6918,no,1230
seasonal,겨울철,2,0.6010770892064383,0.04403679339565,0.9317379542073624,8058,no,128501
spa,카페베네,0,0.4731856301680892,0.0,1.0,7100,no,165022
flame,용기,8,0.5463671158304942,0.0719906546447962,0.8835776663896989,8112,no,91315
escort,순찰,7,0.5654358908171028,0.0793704430584447,0.876908090245646,7272,no,66007
pepper,레몬,0,0.633249463113003,0.0,1.0,9275,no,134677
latvian,라트비아어,1,0.7290072606477166,0.0130862709803413,0.982365739057674,8464,yes,228
submarines,어뢰정,5,0.6932520003551493,0.0711496567067614,0.906921111369335,7089,no,17118
intensity,강도는,3,0.5913914638737103,0.0361131844811422,0.9424495347152868,6997,no,195730
iris,주홍색,8,0.4335437547762003,0.0551855590329776,0.8870835911133325,8949,no,16900
alias,본명이,1,0.4732928613543241,0.0053860969174654,0.9887479973280812,6929,no,24360
wonderful,재미있는,2,0.621756374556733,0.0102370678488151,0.9838019397640424,7398,no,1173390
patriots,다저스,4,0.4795130686586627,0.0398369590696918,0.9232945856497988,7528,no,14096
hunters,늑대,7,0.6016455012848139,0.0762835764483629,0.887475579741415,9323,no,70680
conservatives,노동당의,9,0.6763414873767144,0.0442975751173371,0.9385301499421526,8493,no,72095
savings,보험료,2,0.6681323282528417,0.0051111600005039,0.9924081553112912,8516,no,607782
knockout,결정전,2,0.5967538784803976,0.0295887501073088,0.9527594821798632,7791,no,18145
rgb,wvga,9,0.5477473941134827,0.1096735135826263,0.8331761094015546,9313,no,1187
classroom,학습,1,0.6260003348334934,0.0134033081447813,0.9790377982797376,8285,no,289943
secrets,비밀과,1,0.60801256865292,0.0077039505293974,0.9874878287501068,8094,no,189426
compression,프레임과,5,0.6342002425798869,0.0542285221314982,0.9212285643610014,8698,no,96218
masses,채층,1,0.4828327751558573,0.0046472349768291,0.990466819397242,8678,no,142156
upgraded,향상된,5,0.5553527061691503,0.0434830654763127,0.927387327986718,7072,no,102777
clinic,병원에서,3,0.6916870831532006,0.0452368571670037,0.938613940066396,7525,no,185190
wheeler,데이비슨,0,0.671471642386122,0.0,1.0,8893,no,8357
beaches,해변에,9,0.6393065213584938,0.1306410432784978,0.8303247529069187,8394,no,207620
controller,하드웨어,5,0.6468217233562865,0.0557052409956696,0.9207073268040968,8269,no,136340
suffer,불안,1,0.648345781978001,0.0056626778717455,0.9913415831455048,7958,no,437157
inactive,생성되어,4,0.5493799966885338,0.0448524606429363,0.9245203453807352,8249,no,40758
galleries,갤러리,0,0.6895331520986635,0.0,1.0,6923,yes,100622
relevance,맥락,1,0.6477902550988164,0.0079013709279748,0.9879495625468732,8450,no,105180
malay,말레이어의,5,0.7330559611950718,0.0355882984512954,0.953699909932758,9011,no,1233
admission,대학입학,6,0.5682166820129357,0.0400561030175753,0.9341477968382784,7083,no,191830
affiliation,탈퇴,7,0.4858765074286071,0.0649723385810729,0.8820505133999478,7544,no,46023
deaf,장애인과,6,0.5316453421072844,0.0972501858429742,0.8453635277707586,9366,no,74939
tickets,티켓은,2,0.6801398076251803,0.1134211480220905,0.8570731747637732,7839,no,418235
struggles,좌절,0,0.6148816202568644,0.0,1.0,9358,no,127876
loosely,다루며,3,0.4904327429758967,0.0275606892493092,0.9467933615858536,9062,no,45748
invaded,침략,3,0.6341647555768821,0.0657232066922429,0.9060946748117228,8866,yes,41700
cache,레지스트리,4,0.5742170471384753,0.0343706602163962,0.9435239000048444,8713,no,74418
facade,건물의,3,0.6676765445311532,0.0271787919508842,0.960885682927202,8794,no,27688
nigel,매슈,9,0.6591093070037846,0.0425770602215538,0.9393218078471224,8856,no,834
demon,어둠의,7,0.5767011517846409,0.0263865485327472,0.9562475763991528,7160,no,56523
merchants,상인,0,0.7177075618111839,0.0,1.0,7949,yes,127951
acre,에이커의,6,0.5303585062265112,0.1018719819634245,0.8388689190629163,7395,no,69194
seventeen,일곱,1,0.6610121610344776,0.0031715638854491,0.9952248696159612,8538,no,35875
eng,ho,6,0.3491533972298142,0.0724457839675141,0.8281643153059017,7551,no,3032
accommodation,숙박,3,0.6038951277838951,0.0568926253985468,0.9139018162419864,8824,yes,270152
casey,브랜든,6,0.6576456472551899,0.0397578962402829,0.9429915482777568,7047,no,2485
crawford,폴슨,1,0.7060988407336153,0.0031349976416287,0.9955797404579418,6909,no,1813
specify,지정할,4,0.6710681645644866,0.0366143434470608,0.948261624340638,8849,no,149646
maiden,애거서,2,0.4408531270067914,0.0079000078548501,0.9823956486514888,7794,no,34616
thames,도버,6,0.5378476715016247,0.0373115390042076,0.935128329125785,6951,no,877
interrupted,진행,9,0.4810898610342002,0.0379492573303796,0.9268855545031895,9018,no,63563
namespace,이름공간의,4,0.7380504429071701,0.0290079487488088,0.962182867609095,7389,no,16657
xbox,게임기는,9,0.6893070367019578,0.0732764900567921,0.9039102111630404,6919,no,43268
vacuum,방전,9,0.6143536464490662,0.0304816854644184,0.95272950479626,8242,no,178378
testimony,진술,1,0.7052258802320024,0.0095266333321801,0.986671423812594,8070,no,174810
peterson,윌리엄스,8,0.644682727238009,0.0258569237084029,0.9614386357735772,8313,no,2107
greene,톰킨스,7,0.6606364372710115,0.022867948091243,0.9665430850467432,7264,no,1968
quantities,총량은,9,0.6225088175364442,0.0553450350948376,0.9183525550824854,9020,no,161377
app,애플리케이션,6,0.6778726565808071,0.0398844825396009,0.9444317856754748,7238,no,450833
introducing,도입하려는,5,0.5587728548809757,0.0305362621148443,0.9481829463787832,7333,no,147981
sketch,그리기,3,0.5206164611405051,0.0378848128737032,0.932167007245288,7268,no,66752
imo,않은데요,1,0.5680017084661968,0.0045710632031588,0.9920166249089496,7140,no,8686
rené,클로드,7,0.602049719847902,0.0284799696584538,0.95483167544299,8217,no,0
terrible,충격적이고,9,0.5320283465242344,0.0941252851964407,0.8496770114743507,7716,no,298960
riverside,글렌데일,5,0.6327463660531428,0.0136692123109348,0.9788538321654804,7964,no,19373
constellation,항성계,5,0.5734768018604054,0.0344704370415697,0.9433002819392232,8426,no,22885
jungle,다람쥐,7,0.4812137776969071,0.0794634282745335,0.85827241159759,7212,no,76476
divide,경계,2,0.5115027183745113,0.0162659495669081,0.9691797741037677,7722,no,126337
webb,오슨,7,0.7091554511735497,0.0330158080401711,0.9555145694065962,7501,no,1199
genesis,창세기의,2,0.5273946420960981,0.0371490043421383,0.9341963999125396,7485,no,19514
gardner,윌리엄,8,0.6953430163555098,0.0218176620520712,0.9695777212708924,7709,no,1566
merchants,상인들에,8,0.6464593648630901,0.0712481969480938,0.9007280949244924,7949,no,127951
